decision_sequence,decision_id,agent_id,age_group,digital_access,family_assistance,leg_id,purpose,origin_zone,destination_zone,departure_time,weather_scenario,shared_state_key,state_version_before,state_version_after,base_road_flow_pcu_per_hour,endogenous_flow_before,endogenous_flow_after,prior_influencer_count,prior_influencer_leg_ids,mode_probabilities_without_prior_agents,mode_probabilities_with_prior_agents,probability_delta_from_prior_agents,maximum_absolute_probability_delta,affected_by_prior_agents,coupon_awarded,coupon_available_at_choice,coupon_binding_rule,coupon_bound_to_ride_hailing,chosen_mode,chosen_probability,chosen_systematic_utility,chosen_weather_exposure_age_weight,chosen_weather_exposure_medical_need_weight,chosen_weather_exposure_disutility,chosen_fare_sensitivity_multiplier,chosen_age_transfer_burden_minutes,chosen_perceived_time_minutes,chosen_perceived_fare_cost_yuan,llm_reason,api_decision_succeeded,api_call_attempted,api_response_source,api_attempt_count,api_input_tokens,api_output_tokens,api_elapsed_ms,response_sha256,published_traffic_event
1014,travel:531-2026-07-07-L02,531,40-59,True,,531-2026-07-07-L02,return_home,Z1,Z2,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.45564917, ""metro"": 0.422008371, ""ride_hailing"": 0.122342459}","{""walk"": 0.0, ""bus"": 0.45564917, ""metro"": 0.422008371, ""ride_hailing"": 0.122342459}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,metro,0.422008371,-3.055944,1.2,1.0,0.0,1.0,0.0,33.894,4.0,"Metro offers a good balance of speed and cost, with short wait time and moderate outdoor exposure.",True,True,live_api,1,504,34,1421.803,e8303e0f21546441f607d7fa617709a62c8116fe403dad9518b0d540fa9ff8a3,False
1015,travel:926-2026-07-07-L02,926,60+,True,False,926-2026-07-07-L02,return_home,Z9,Z9,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.88317817, ""metro"": 0.0, ""ride_hailing"": 0.11682183}","{""walk"": 0.0, ""bus"": 0.88317817, ""metro"": 0.0, ""ride_hailing"": 0.11682183}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.88317817,-2.411726,1.6,1.2,0.0,1.0,0.0,63.434523,2.0,"As a retired senior with standard medical needs, the bus is much cheaper and I have time for the longer trip.",True,True,live_api,1,434,34,1181.657,e79c9eae9dada52c1834ab6750a1d2f6c062f06bfa111514115f8268557146b8,False
1016,travel:989-2026-07-07-L02,989,60+,True,True,989-2026-07-07-L02,return_home,Z2,Z1,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.655697844, ""metro"": 0.293560303, ""ride_hailing"": 0.050741853}","{""walk"": 0.0, ""bus"": 0.655697844, ""metro"": 0.293560303, ""ride_hailing"": 0.050741853}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.655697844,-1.371083,1.6,1.0,0.0,1.0,0.0,42.621658,2.0,"As a part-time worker aged 60+ with low medical need, I prefer the cheapest option with reasonable travel time.",True,True,live_api,1,503,38,1174.191,5c61dc33dca912f3e1019e684912780e275fb60908426d7811a0622ceff5890b,False
1017,travel:966-2026-07-07-L02,966,60+,True,True,966-2026-07-07-L02,return_home,Z3,Z3,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.030788666, ""bus"": 0.825778536, ""metro"": 0.0, ""ride_hailing"": 0.143432798}","{""walk"": 0.030788666, ""bus"": 0.825778536, ""metro"": 0.0, ""ride_hailing"": 0.143432798}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.825778536,-0.73017,1.6,1.2,0.0,1.0,0.0,29.803398,2.0,"As a retired senior with standard medical needs, bus is affordable and has low outdoor exposure.",True,True,live_api,1,501,32,1056.416,6d2256577a71694a22342bf6c5fdd39ba291e1623956afd062f7d6f6088825f7,False
1018,travel:945-2026-07-07-L02,945,60+,False,False,945-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.038261699, ""bus"": 0.961738301, ""metro"": 0.0, ""ride_hailing"": 0.0}","{""walk"": 0.038261699, ""bus"": 0.961738301, ""metro"": 0.0, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.961738301,-1.198807,1.6,1.2,0.0,1.0,0.0,39.176148,2.0,"Bus is faster and cheaper, with less outdoor exposure for a retired person.",True,True,live_api,1,432,29,1012.978,e5d67301432ef4a1aec280880ac336be0ab5122854426324112d99f9641e1778,False
1019,travel:968-2026-07-07-L02,968,60+,False,True,968-2026-07-07-L02,return_home,Z9,Z9,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.903396188, ""metro"": 0.0, ""ride_hailing"": 0.096603812}","{""walk"": 0.0, ""bus"": 0.903396188, ""metro"": 0.0, ""ride_hailing"": 0.096603812}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.903396188,-2.580142,1.6,1.2,0.0,1.0,0.0,66.802847,2.0,"As a retired senior with family assistance, I prefer the low-cost bus despite longer travel time.",True,True,live_api,1,434,33,879.492,6c05a88a405d8a0da109d492540b4b4c39e70e38366b4e0ada8d885f0a3ca3cb,False
1020,travel:874-2026-07-07-L03,874,60+,True,False,874-2026-07-07-L03,return_home,Z2,Z7,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.51626725, ""metro"": 0.482685623, ""ride_hailing"": 0.001047126}","{""walk"": 0.0, ""bus"": 0.51626725, ""metro"": 0.482685623, ""ride_hailing"": 0.001047126}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.51626725,-4.992876,1.6,1.2,0.0,1.0,0.0,115.057515,2.0,"As a retired senior with standard medical needs, I prefer the low-cost bus option despite longer travel time.",True,True,live_api,1,501,35,1133.168,f6ad5e8627e09c1ca1a97451e472e94185dcc1efcbd44a5df4012502fde25ee4,False
1021,travel:977-2026-07-07-L02,977,60+,False,True,977-2026-07-07-L02,return_home,Z9,Z9,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.904644842, ""metro"": 0.0, ""ride_hailing"": 0.095355158}","{""walk"": 0.0, ""bus"": 0.904644842, ""metro"": 0.0, ""ride_hailing"": 0.095355158}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.904644842,-2.592061,1.6,1.2,0.0,1.0,0.0,67.041224,2.0,"As a retired senior with family assistance, I prefer the low-cost bus despite longer travel time.",True,True,live_api,1,434,33,929.984,6c05a88a405d8a0da109d492540b4b4c39e70e38366b4e0ada8d885f0a3ca3cb,False
1022,travel:544-2026-07-07-L01,544,40-59,True,,544-2026-07-07-L01,medical,Z4,Z4,2026-07-07 15:30:35.280000,W2,nine_zone_representative|all|2026-07-07T15:30,0,1,48.0,0.0,6.0,0,[],"{""walk"": 0.0, ""bus"": 0.716444518, ""metro"": 0.0, ""ride_hailing"": 0.283555482}","{""walk"": 0.0, ""bus"": 0.716444518, ""metro"": 0.0, ""ride_hailing"": 0.283555482}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,ride_hailing,0.283555482,-4.425503,1.2,1.0,0.0,1.0,0.0,23.614519,26.09,"Medical trip requires fast travel, and ride-hailing is much quicker than bus despite higher cost.",True,True,live_api,1,438,35,767.825,84a9848c7752e84963d1f810cfb0aa8bc24d1e28b39da78743f25f622ab56b16,True
1023,travel:914-2026-07-07-L02,914,60+,False,False,914-2026-07-07-L02,shopping,Z4,Z7,2026-07-07 15:34:13.260000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.951591204, ""metro"": 0.048408796, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.951589223, ""metro"": 0.048410777, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": -1.981e-06, ""metro"": 1.981e-06, ""ride_hailing"": 0.0}",1.981e-06,True,False,False,first_trip_decision_only,False,bus,0.951589223,-3.241896,1.6,1.0,0.0,1.0,0.0,80.037911,2.0,"Bus is cheaper and faster than metro, with lower outdoor exposure for a retired person.",True,True,live_api,1,434,31,1086.931,3399cb925b55d0e440441a64a53c04e1d4f46bde8bfa2c7955905d629f34574b,False
1024,travel:334-2026-07-07-L02,334,18-39,True,,334-2026-07-07-L02,social_leisure,Z4,Z7,2026-07-07 15:34:13.260000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.797294658, ""metro"": 0.076096884, ""ride_hailing"": 0.126608458}","{""walk"": 0.0, ""bus"": 0.797230376, ""metro"": 0.076096532, ""ride_hailing"": 0.126673092}","{""walk"": 0.0, ""bus"": -6.4282e-05, ""metro"": -3.52e-07, ""ride_hailing"": 6.4634e-05}",6.4634e-05,True,False,False,first_trip_decision_only,False,bus,0.797230376,-7.443412,1.0,1.0,0.0,1.0,0.0,80.037911,2.0,Bus has the highest model probability and is the most cost-effective option for social leisure.,True,True,live_api,1,507,31,1049.786,bf947fe5d1bd7d7c60312c4c7dd3af41e1a18118bf531dbcc823f6b2e6954d7c,False
1025,travel:110-2026-07-07-L02,110,18-39,True,,110-2026-07-07-L02,social_leisure,Z7,Z7,2026-07-07 15:37:00.600000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.758089591, ""metro"": 0.104883328, ""ride_hailing"": 0.13702708}","{""walk"": 0.0, ""bus"": 0.757976115, ""metro"": 0.104948932, ""ride_hailing"": 0.137074952}","{""walk"": 0.0, ""bus"": -0.000113476, ""metro"": 6.5604e-05, ""ride_hailing"": 4.7872e-05}",0.000113476,True,False,False,first_trip_decision_only,False,bus,0.757976115,-6.155175,1.0,1.0,0.0,1.0,0.0,65.72417,2.0,"Bus is the cheapest option with moderate travel time and low outdoor exposure, suitable for social leisure trips.",True,True,live_api,1,507,34,910.611,0917fce966ee7b4ee1d2827a891b5b2273c309e1b7f8f53ca8d0bdf9f895fb6a,False
1026,travel:904-2026-07-07-L02,904,60+,True,False,904-2026-07-07-L02,out_of_home_family_care,Z7,Z3,2026-07-07 15:43:54.480000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.053061634, ""metro"": 0.946147179, ""ride_hailing"": 0.000791188}","{""walk"": 0.0, ""bus"": 0.052187809, ""metro"": 0.947020667, ""ride_hailing"": 0.000791525}","{""walk"": 0.0, ""bus"": -0.000873825, ""metro"": 0.000873488, ""ride_hailing"": 3.37e-07}",0.000873825,True,True,False,first_trip_decision_only,False,metro,0.947020667,-4.1546,1.6,1.0,0.0,1.0,0.0,71.092,5.0,"Fast, affordable, and low outdoor exposure for a retired person with low medical needs.",True,True,live_api,1,509,31,1380.928,83a73e1a902a7be8af6f0d6b8077edf65e6252b2085ec8c215c2a593dc955261,False
1027,travel:631-2026-07-07-L02,631,40-59,True,,631-2026-07-07-L02,social_leisure,Z7,Z2,2026-07-07 15:46:31.080000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.288068388, ""metro"": 0.695990429, ""ride_hailing"": 0.015941183}","{""walk"": 0.0, ""bus"": 0.283836489, ""metro"": 0.700124606, ""ride_hailing"": 0.016038905}","{""walk"": 0.0, ""bus"": -0.004231899, ""metro"": 0.004134177, ""ride_hailing"": 9.7722e-05}",0.004231899,True,False,False,first_trip_decision_only,False,metro,0.700124606,-8.610653,1.2,1.0,0.0,1.0,0.0,99.087546,9.0,"Metro offers a good balance of travel time and cost, with high model probability.",True,True,live_api,1,507,31,937.509,8737cf5818f323d0cae0d8b16b51265e71331c249dd7ac40ed4a6be7d00f7ef0,False
1028,travel:824-2026-07-07-L01,824,60+,False,True,824-2026-07-07-L01,shopping,Z7,Z7,2026-07-07 15:46:59.340000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.021657923, ""bus"": 0.856963508, ""metro"": 0.0, ""ride_hailing"": 0.12137857}","{""walk"": 0.021661816, ""bus"": 0.856949571, ""metro"": 0.0, ""ride_hailing"": 0.121388613}","{""walk"": 3.893e-06, ""bus"": -1.3936e-05, ""metro"": 0.0, ""ride_hailing"": 1.0043e-05}",1.3936e-05,True,False,False,first_trip_decision_only,False,bus,0.856949571,-0.892172,1.6,1.0,0.0,1.0,0.0,33.043431,2.0,"As a part-time worker aged 60+ with low medical need, I prefer the low-cost bus option with short outdoor exposure.",True,True,live_api,1,505,40,1620.098,da396255a815740b44d9046dca6b4e4332110d191517e04f2f93ec42572f964c,False
1029,travel:738-2026-07-07-L03,738,60+,False,True,738-2026-07-07-L03,out_of_home_family_care,Z5,Z5,2026-07-07 15:47:31.680000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.064958128, ""bus"": 0.730927214, ""metro"": 0.0, ""ride_hailing"": 0.204114658}","{""walk"": 0.064964297, ""bus"": 0.730913297, ""metro"": 0.0, ""ride_hailing"": 0.204122406}","{""walk"": 6.169e-06, ""bus"": -1.3917e-05, ""metro"": 0.0, ""ride_hailing"": 7.748e-06}",1.3917e-05,True,True,False,first_trip_decision_only,False,bus,0.730913297,-0.864543,1.6,1.2,0.0,1.0,0.0,32.490856,2.0,"As a retired senior with family assistance, I prefer the affordable bus despite longer travel time, and the weather is acceptable.",True,True,live_api,1,509,38,1797.423,3b7b9370fb8aa27c6991f6813584ebf809f09b7ee8770badd2a2768bdceb9f5d,False
1030,travel:783-2026-07-07-L03,783,60+,True,True,783-2026-07-07-L03,out_of_home_family_activity,Z7,Z7,2026-07-07 15:49:49.920000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.921707664, ""metro"": 0.039212403, ""ride_hailing"": 0.039079933}","{""walk"": 0.0, ""bus"": 0.921702086, ""metro"": 0.039210284, ""ride_hailing"": 0.03908763}","{""walk"": 0.0, ""bus"": -5.578e-06, ""metro"": -2.119e-06, ""ride_hailing"": 7.697e-06}",7.697e-06,True,False,False,first_trip_decision_only,False,bus,0.921702086,-1.849041,1.6,1.2,0.0,1.0,0.0,52.180828,2.0,"As a retired senior with standard medical needs, I prefer the low-cost bus option with minimal outdoor exposure and high probability.",True,True,live_api,1,509,38,1277.455,d729c7b81612224e9a874a415919577de63b36524ff10212201e407ed88c278d,False
1031,travel:580-2026-07-07-L01,580,40-59,True,,580-2026-07-07-L01,shopping,Z2,Z2,2026-07-07 15:50:08.760000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.095514407, ""bus"": 0.600086669, ""metro"": 0.0, ""ride_hailing"": 0.304398924}","{""walk"": 0.095532055, ""bus"": 0.600049917, ""metro"": 0.0, ""ride_hailing"": 0.304418028}","{""walk"": 1.7648e-05, ""bus"": -3.6751e-05, ""metro"": 0.0, ""ride_hailing"": 1.9103e-05}",3.6751e-05,True,False,False,first_trip_decision_only,False,bus,0.600049917,-2.010937,1.2,1.0,0.0,1.0,0.0,29.880746,2.0,"Bus offers a good balance of cost and time, with a high model probability for shopping trips in the same zone.",True,True,live_api,1,506,37,1297.067,fb9a46d6c576a486a8dbe070aa7a09ff1bdb4f10f21151743d39524783e4b6bb,False
1032,travel:868-2026-07-07-L03,868,60+,True,False,868-2026-07-07-L03,visit,Z8,Z8,2026-07-07 15:51:05.820000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.909951755, ""metro"": 0.0, ""ride_hailing"": 0.090048245}","{""walk"": 0.0, ""bus"": 0.909939381, ""metro"": 0.0, ""ride_hailing"": 0.090060619}","{""walk"": 0.0, ""bus"": -1.2374e-05, ""metro"": 0.0, ""ride_hailing"": 1.2374e-05}",1.2374e-05,True,False,False,first_trip_decision_only,False,bus,0.909939381,-1.72519,1.6,1.0,0.0,1.0,0.0,49.703794,2.0,"As a part-time worker with low medical need and no coupon, the bus is the most affordable option despite longer travel time.",True,True,live_api,1,437,39,1139.077,4527f5d4990444553ca7b40a6c5aeea0238e23c9c67a5b5b49994b3a51ae74bd,False
1033,travel:310-2026-07-07-L01,310,18-39,True,,310-2026-07-07-L01,social_leisure,Z2,Z2,2026-07-07 15:51:19.080000,W2,nine_zone_representative|all|2026-07-07T15:30,1,1,48.0,6.0,6.0,1,"[""544-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.31404914, ""metro"": 0.530263722, ""ride_hailing"": 0.155687138}","{""walk"": 0.0, ""bus"": 0.313947666, ""metro"": 0.53037394, ""ride_hailing"": 0.155678394}","{""walk"": 0.0, ""bus"": -0.000101474, ""metro"": 0.000110218, ""ride_hailing"": -8.744e-06}",0.000110218,True,False,False,first_trip_decision_only,False,metro,0.53037394,-3.51138,1.0,1.0,0.0,1.0,0.0,33.682,4.0,"Metro offers a good balance of speed and cost, with high model probability.",True,True,live_api,1,507,30,1027.762,eebbec356d9db13c14c7a19529fc001d2bf20e5b5fef2adfcbced2cb0ba5023b,False
1034,travel:932-2026-07-07-L02,932,60+,False,False,932-2026-07-07-L02,return_home,Z7,Z3,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.349099911, ""metro"": 0.650900089, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.349099911, ""metro"": 0.650900089, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.650900089,-5.545085,1.6,1.0,0.0,1.0,3.0,94.101707,7.0,Metro is faster and more comfortable for a retired person with low medical needs.,True,True,live_api,1,432,30,1510.453,b2fa96deb0300c8734ae2c52b634a37149746f0207b4bf82ac18ccbd39bd6790,False
1035,travel:943-2026-07-07-L03,943,60+,False,True,943-2026-07-07-L03,return_home,Z1,Z1,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.024010806, ""bus"": 0.636918041, ""metro"": 0.227899327, ""ride_hailing"": 0.111171826}","{""walk"": 0.024010806, ""bus"": 0.636918041, ""metro"": 0.227899327, ""ride_hailing"": 0.111171826}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.636918041,-0.725613,1.6,1.0,0.0,1.0,0.0,29.712254,2.0,"As a retired senior with family assistance, bus offers a low-cost, safe option with minimal outdoor exposure.",True,True,live_api,1,568,35,1106.574,611e0ad71364199ff234e9774aaacd4218645a42ea65b9a868f2645e6b718417,False
1036,travel:600-2026-07-07-L02,600,40-59,True,,600-2026-07-07-L02,return_home,Z5,Z5,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.675338731, ""metro"": 0.0, ""ride_hailing"": 0.324661269}","{""walk"": 0.0, ""bus"": 0.675338731, ""metro"": 0.0, ""ride_hailing"": 0.324661269}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.675338731,-3.203568,1.2,1.0,0.0,1.0,0.0,45.573259,2.0,Bus is much cheaper and I am not in a hurry as a flexible non-worker returning home.,True,True,live_api,1,437,33,1014.149,1da324af09d761a36cdba50a63c1653d0b81d408638ffeb2656975a4a0f9d5a6,False
1037,travel:813-2026-07-07-L02,813,60+,False,False,813-2026-07-07-L02,return_home,Z2,Z6,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.065313831, ""metro"": 0.934686169, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.065313831, ""metro"": 0.934686169, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.934686169,-5.08685,1.6,1.2,0.0,1.0,0.0,87.337,6.0,"Metro is faster and more reliable for a retired person returning home, despite higher cost.",True,True,live_api,1,432,32,897.45,73a99753e4413b849876f9a9a03923551c01e8e32c621067a44c3b6d02526c6c,False
1038,travel:952-2026-07-07-L02,952,60+,True,True,952-2026-07-07-L02,return_home,Z1,Z2,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.900471766, ""metro"": 0.029844298, ""ride_hailing"": 0.069683936}","{""walk"": 0.0, ""bus"": 0.900471766, ""metro"": 0.029844298, ""ride_hailing"": 0.069683936}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.900471766,-1.371083,1.6,1.2,0.0,1.0,0.0,42.621658,2.0,"As a retired senior with standard medical needs, I prefer the low-cost bus with minimal outdoor exposure.",True,True,live_api,1,501,34,1378.543,568296ca52dd7edba40183c543d4fd63e6a721e27a01e38976df700d4350e03b,False
1039,travel:782-2026-07-07-L02,782,60+,True,True,782-2026-07-07-L02,return_home,Z3,Z3,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.032776242, ""bus"": 0.819529114, ""metro"": 0.0, ""ride_hailing"": 0.147694644}","{""walk"": 0.032776242, ""bus"": 0.819529114, ""metro"": 0.0, ""ride_hailing"": 0.147694644}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.819529114,-0.700974,1.6,1.5,0.0,1.0,0.0,29.219475,2.0,"As a retired senior with high medical needs, bus offers a balance of low cost and moderate outdoor exposure, with family assistance available if needed.",True,True,live_api,1,501,42,1425.92,146f49c1ac6b76a3b366e408ae8290518a943cb68a5af36fbfcba999a68b729d,False
1040,travel:816-2026-07-07-L02,816,60+,True,True,816-2026-07-07-L02,return_home,Z5,Z7,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.74564456, ""metro"": 0.241709363, ""ride_hailing"": 0.012646077}","{""walk"": 0.0, ""bus"": 0.74564456, ""metro"": 0.241709363, ""ride_hailing"": 0.012646077}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.74564456,-3.940663,1.6,1.2,0.0,1.0,0.0,94.013263,2.0,"As a retired senior with standard medical needs, I prefer the low-cost bus despite longer travel time.",True,True,live_api,1,501,34,1307.155,f7de43dd2b6a54185d767687f01dc22346808362464047fb26cf98543f3ade8b,False
1041,travel:270-2026-07-07-L02,270,18-39,True,,270-2026-07-07-L02,return_home,Z2,Z3,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,1,48.0,0.0,6.0,0,[],"{""walk"": 0.0, ""bus"": 0.475309068, ""metro"": 0.414266407, ""ride_hailing"": 0.110424526}","{""walk"": 0.0, ""bus"": 0.475309068, ""metro"": 0.414266407, ""ride_hailing"": 0.110424526}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,ride_hailing,0.110424526,-8.524017,1.0,1.0,0.0,1.0,0.0,35.604631,46.83,"Fastest travel time with minimal outdoor exposure, despite higher cost.",True,True,live_api,1,504,29,772.701,5698ef7a4c5d63890bf147d1b0c92881bd698ee045e6ce27c2fc042cad5accf1,True
1042,travel:774-2026-07-07-L02,774,60+,False,True,774-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,1,1,48.0,6.0,6.0,1,"[""270-2026-07-07-L02""]","{""walk"": 0.018595581, ""bus"": 0.852663503, ""metro"": 0.0, ""ride_hailing"": 0.128740916}","{""walk"": 0.018599467, ""bus"": 0.852647263, ""metro"": 0.0, ""ride_hailing"": 0.12875327}","{""walk"": 3.886e-06, ""bus"": -1.624e-05, ""metro"": 0.0, ""ride_hailing"": 1.2354e-05}",1.624e-05,True,False,False,first_trip_decision_only,False,bus,0.852647263,-1.389637,1.6,1.2,0.0,1.0,0.0,42.992732,2.0,"As a retired senior with family assistance, bus is affordable and has a high model probability.",True,True,live_api,1,501,32,1079.101,669a390203689347235600f4e5e829d13d27bbad70c53e7141a0fb0c155fa66c,False
1043,travel:828-2026-07-07-L02,828,60+,False,True,828-2026-07-07-L02,return_home,Z9,Z9,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,1,1,48.0,6.0,6.0,1,"[""270-2026-07-07-L02""]","{""walk"": 0.05782554, ""bus"": 0.72392482, ""metro"": 0.0, ""ride_hailing"": 0.21824964}","{""walk"": 0.057834115, ""bus"": 0.723903306, ""metro"": 0.0, ""ride_hailing"": 0.218262579}","{""walk"": 8.575e-06, ""bus"": -2.1514e-05, ""metro"": 0.0, ""ride_hailing"": 1.2939e-05}",2.1514e-05,True,False,False,first_trip_decision_only,False,bus,0.723903306,-1.758571,1.6,1.2,0.0,1.0,0.0,50.371426,2.0,"As a retired senior with family assistance and standard medical needs, bus is affordable and safe despite longer travel time.",True,True,live_api,1,501,36,1024.227,fc6d27d9e708d21d4e17a0d18f71671e2ca3ff22373397255eb276cd94ab2256,False
