decision_id,agent_id,age_group,digital_access,family_assistance,medical_need_level,participant_count,initial_endowment,contribution_tokens,cooperation_fraction,llm_reason,api_decision_succeeded,api_response_source,api_attempt_count,api_input_tokens,api_output_tokens,api_elapsed_ms,response_sha256
coupon-round1:280,280,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,920.063,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:281,281,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,918.721,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:282,282,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative with digital access, aiming to balance personal gain and group benefit.",True,live_api,1,253,31,970.596,bf990224b39ab2950231289d7bf836effde8661206a1165325467e33c0184e3f
coupon-round1:283,283,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track group signals, so I'll contribute half my endowment to balance personal gain and group benefit.",True,live_api,1,253,42,1443.711,db6a4071b23ccf94d8d551be06021725f84af48e1bd845ed3d9fd8bd44afc7e8
coupon-round1:284,284,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track benefits, so I'll contribute half my endowment.",True,live_api,1,253,34,963.993,34949ee9c5ef7ca31687fde4713c4335d2d044a4b5814eac8ba02a868b58c8d7
coupon-round1:285,285,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative with digital access, aiming to balance personal gain and group benefit.",True,live_api,1,253,31,898.113,bf990224b39ab2950231289d7bf836effde8661206a1165325467e33c0184e3f
coupon-round1:286,286,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to build trust for future rounds.",True,live_api,1,253,33,902.078,8465b8aa7439f98e42a09a2d4be1f3582ddf8abe355b715921f232d09d6aea0a
coupon-round1:287,287,18-39,True,,,622,20,11,0.55,"I am young and digitally connected, so I can afford to contribute moderately to the public pool for potential cooperation benefits.",True,live_api,1,253,37,951.943,d1558da6e40408e385bbddd64093e0cc1e3827ea084b35f9d8e822fe6f595dc0
coupon-round1:288,288,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative with digital access, aiming to balance personal gain and group benefit.",True,live_api,1,253,31,929.548,bf990224b39ab2950231289d7bf836effde8661206a1165325467e33c0184e3f
coupon-round1:289,289,18-39,True,,,622,20,11,0.55,"I am a young digitally connected resident with moderate cooperation propensity, so I contribute half my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1141.404,a13ccea8f72f8a6df0c41edcf8e6fa8346227ccc0dacfbbaa9a459b19b77df73
coupon-round1:290,290,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,843.7,6639a717bfd9c37994c9f23859941835d55a7d3da5268f704d314f64a4ccea7e
coupon-round1:291,291,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track benefits, so I'll contribute a bit more than half.",True,live_api,1,253,36,1058.763,d732f19bf79b1cd972c2ef45037e64bd21a5204aa4bac9d01a2174df41eaa565
coupon-round1:292,292,18-39,True,,,622,20,12,0.6,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,1198.364,9bf4f8a9946bec796c7b91109e967d357f941a7f49d1d14327da59a9e8033612
coupon-round1:293,293,18-39,True,,,622,20,11,0.55,I'm moderately cooperative and digital access helps me track group signals for later rounds.,True,live_api,1,253,30,1030.332,66fb2bd6357e25b34296efe1682ba5dfb1f410331a38a5c32a69c1d0334b3017
coupon-round1:294,294,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,965.963,5f31519e61fdea93f6bd98d10745c5498e9a2222b28875412e9b7115881c7ad6
coupon-round1:295,295,18-39,True,,,622,20,11,0.55,I'm moderately cooperative and digital access helps me track group signals for later rounds.,True,live_api,1,253,30,1201.58,66fb2bd6357e25b34296efe1682ba5dfb1f410331a38a5c32a69c1d0334b3017
coupon-round1:296,296,18-39,True,,,622,20,11,0.55,"I am young and digitally connected, so I can contribute moderately to the public pool to foster cooperation, knowing the multiplier benefits all.",True,live_api,1,253,40,1080.201,de58f9d71a628a231cc8ab6cb5f1c2bd40a3c5055921afbee464b2a6a6172e92
coupon-round1:297,297,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to boost cooperation and potential coupon priority.",True,live_api,1,253,34,918.633,1cd890bb3917c4a029d453fde8fc77a89f1c42d9c38f92d55be68cc447859a1d
coupon-round1:298,298,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for potential coupon benefits.",True,live_api,1,253,36,1171.656,3b0272cb822b34c8f5bbb70cc1494ebf524dcd9bdb59df15c7d9180ab9a40cd1
coupon-round1:299,299,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to build cooperation for future rounds.",True,live_api,1,253,33,1047.968,8162b0a993b898a2c1031dd1d4b1f873db63447487d64f61e6f6ede31782e073
coupon-round1:301,301,18-39,True,,,622,20,11,0.55,I'm moderately cooperative and digital access allows me to benefit from cooperation.,True,live_api,1,253,28,857.591,231515e1e1062accb58279de5985952d519a238c4f03f3ee360a9bcdaf367dc5
coupon-round1:302,302,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and have digital access, so I'll contribute a bit above the base propensity to help the group.",True,live_api,1,253,38,1018.786,dd4df52d34f3662507e6d93b53b6b49c962a52d2ddeb19864d78c04f56ff3d44
coupon-round1:303,303,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,1023.081,6639a717bfd9c37994c9f23859941835d55a7d3da5268f704d314f64a4ccea7e
coupon-round1:304,304,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build cooperation without overcommitting.",True,live_api,1,253,34,944.255,d8360813618953df3f762bdf1c51bd154cd62a73fe9d1cdc27796a24d58d3f4d
coupon-round1:305,305,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,929.52,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:306,306,18-39,True,,,622,20,12,0.6,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation for future rounds.",True,live_api,1,253,35,1041.816,7c9d4111df485932d74779eb0c858f32467d109c06ff2ceeb4c03e95c0ebd621
coupon-round1:307,307,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to build cooperation without risking too much.",True,live_api,1,253,34,807.942,1b7bc3359ae3d2e52e0eac6e7015d90178041d6949c6ac385388cf9f0ded934c
coupon-round1:308,308,18-39,True,,,622,20,12,0.6,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,1220.087,9bf4f8a9946bec796c7b91109e967d357f941a7f49d1d14327da59a9e8033612
coupon-round1:309,309,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,924.1,5f31519e61fdea93f6bd98d10745c5498e9a2222b28875412e9b7115881c7ad6
coupon-round1:310,310,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to build cooperation for future rounds.",True,live_api,1,253,33,931.414,8162b0a993b898a2c1031dd1d4b1f873db63447487d64f61e6f6ede31782e073
coupon-round1:312,312,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to build trust for future rounds.",True,live_api,1,253,33,968.573,8465b8aa7439f98e42a09a2d4be1f3582ddf8abe355b715921f232d09d6aea0a
coupon-round1:313,313,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track group signals, so I'll contribute a bit above average.",True,live_api,1,253,36,825.454,cfdab0c57281fa88ce2ae31fafb7b6519d600a0e11201e9049bebde7c376b0f2
coupon-round1:314,314,18-39,True,,,622,20,12,0.6,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,1071.131,67f564ac37c23481da3c4f71b5aa636cc5d91b8f145f1aef652569b1b1564d27
coupon-round1:315,315,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build cooperation without overcommitting.",True,live_api,1,253,34,896.516,d8360813618953df3f762bdf1c51bd154cd62a73fe9d1cdc27796a24d58d3f4d
coupon-round1:316,316,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build cooperation for future rounds.",True,live_api,1,253,33,979.186,06306b2c689f9652ecebb6d201e9cfe416840aac4b2065d48f8e69c7d4a080f9
coupon-round1:317,317,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,1164.841,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:318,318,18-39,True,,,622,20,12,0.6,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation for future rounds.",True,live_api,1,253,35,835.95,7c9d4111df485932d74779eb0c858f32467d109c06ff2ceeb4c03e95c0ebd621
coupon-round1:319,319,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to the public pool for potential cooperation benefits.",True,live_api,1,253,37,1102.61,1e2936b8200660eed8ac2beb34c378235202ac216b816778242c51fe06e1668c
coupon-round1:321,321,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,1263.733,5f31519e61fdea93f6bd98d10745c5498e9a2222b28875412e9b7115881c7ad6
coupon-round1:323,323,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to boost cooperation and potential coupon priority.",True,live_api,1,253,34,1019.13,1cd890bb3917c4a029d453fde8fc77a89f1c42d9c38f92d55be68cc447859a1d
coupon-round1:324,324,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to boost cooperation and potential coupon priority.",True,live_api,1,253,36,1122.749,df15d14bf137d3dc41fb852d72779cdf3955f088aebba32733b7b8c1eb35d3a2
coupon-round1:325,325,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track benefits, but I keep some tokens for personal use.",True,live_api,1,253,35,1051.464,0735a54138c3ff0819b185f7b8b76756ffcfcb0f2e34864f8b1c54731c5493d0
coupon-round1:326,326,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,976.412,6639a717bfd9c37994c9f23859941835d55a7d3da5268f704d314f64a4ccea7e
coupon-round1:327,327,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build cooperation without overcommitting.",True,live_api,1,253,34,1126.108,d8360813618953df3f762bdf1c51bd154cd62a73fe9d1cdc27796a24d58d3f4d
coupon-round1:328,328,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to build cooperation, knowing the multiplier helps but doesn't create physical coupons.",True,live_api,1,253,41,1024.785,993912dfa90c83f9930d9b02afa088bc0305d09c1ad0210f8c2ed0582c3b3cd7
coupon-round1:329,329,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access allows me to coordinate, but I keep some tokens for personal benefit.",True,live_api,1,253,35,953.36,5aa2d97c74cc9d049dd7b51605c9c7290455885916e7b645836b5f319d67ce48
coupon-round1:330,330,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,873.685,6639a717bfd9c37994c9f23859941835d55a7d3da5268f704d314f64a4ccea7e
coupon-round1:331,331,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,32,849.654,304725205ea8fda8bf4e6962ed05a3caa6619aadbb457a8550ef39ceebc15eb1
coupon-round1:332,332,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and have digital access, so I'll contribute a bit above the base propensity to help the group.",True,live_api,1,253,38,950.383,dd4df52d34f3662507e6d93b53b6b49c962a52d2ddeb19864d78c04f56ff3d44
coupon-round1:333,333,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,1068.078,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:334,334,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,975.93,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:336,336,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,925.728,5f31519e61fdea93f6bd98d10745c5498e9a2222b28875412e9b7115881c7ad6
coupon-round1:337,337,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to build trust for future rounds.",True,live_api,1,253,33,881.384,8465b8aa7439f98e42a09a2d4be1f3582ddf8abe355b715921f232d09d6aea0a
coupon-round1:338,338,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track the group signal, so I'll contribute a bit more than half.",True,live_api,1,253,38,1035.412,b0b0c0bfd2f3a1bb18fd509f4ca37f309bf071d326856a7bc05bd0a0a1d17199
coupon-round1:339,339,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build cooperation without overcommitting.",True,live_api,1,253,34,904.681,d8360813618953df3f762bdf1c51bd154cd62a73fe9d1cdc27796a24d58d3f4d
coupon-round1:342,342,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access allows me to track group signals, so I'll contribute slightly above the base propensity.",True,live_api,1,253,38,1319.787,cca522bb90d9cb310796c6a98a87f516be80fe6d1b437c28712d85854e0192dc
coupon-round1:343,343,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,930.03,6639a717bfd9c37994c9f23859941835d55a7d3da5268f704d314f64a4ccea7e
coupon-round1:344,344,18-39,True,,,622,20,11,0.55,"I have digital access and am in a younger age group, so I can contribute moderately to support the public pool while still having tokens for personal benefit.",True,live_api,1,253,44,1020.575,c65d27d5035ccae1e3bf9a8e14e47b5dda18f55d8d72d90569b75043d5d30e10
coupon-round1:345,345,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,855.165,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:346,346,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build group cooperation.",True,live_api,1,253,33,1067.795,3c5b879340f389cf126bb1efa2f1db4e79fa37aad4e0d01996760951287aeecf
coupon-round1:347,347,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,1104.06,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:348,348,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative with digital access, aiming to balance personal gain and group benefit.",True,live_api,1,253,31,989.456,bf990224b39ab2950231289d7bf836effde8661206a1165325467e33c0184e3f
coupon-round1:349,349,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,1091.961,6639a717bfd9c37994c9f23859941835d55a7d3da5268f704d314f64a4ccea7e
coupon-round1:350,350,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,912.864,5f31519e61fdea93f6bd98d10745c5498e9a2222b28875412e9b7115881c7ad6
coupon-round1:351,351,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to build cooperation, knowing the multiplier helps but doesn't create coupons.",True,live_api,1,253,40,1051.756,d4590245655b977c38b1b3a55a577df792575eb7fbd18b9264ecbc5c4fef2176
coupon-round1:352,352,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to boost cooperation and coupon priority.",True,live_api,1,253,33,1190.627,977c8dd729b791ac8d5e2b9a58be551fc2ae0aa1af56ccddb21c55543341813e
coupon-round1:353,353,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,892.395,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:354,354,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build trust for later rounds.",True,live_api,1,253,33,1137.006,f1b40fa66d317b58bfd4fdfdd832699f05bfa779ba063866bbb41cd13082d0d8
coupon-round1:355,355,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build cooperation without overcommitting.",True,live_api,1,253,34,1024.382,d8360813618953df3f762bdf1c51bd154cd62a73fe9d1cdc27796a24d58d3f4d
coupon-round1:356,356,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative with digital access, aiming for decent public good while keeping some tokens for myself.",True,live_api,1,253,34,1027.205,ec9a4f9b8b95c31d24b967ec6071ebed207d9ba689826e87f1c202af6e63ec9c
coupon-round1:357,357,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute a moderate amount to balance cooperation and personal gain.",True,live_api,1,253,35,1066.852,7ecb39166b5fb6a03e89da5bd2cd3c2d3876e646e64a39d306cf5e1ad24ecd1c
coupon-round1:358,358,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,958.369,5f31519e61fdea93f6bd98d10745c5498e9a2222b28875412e9b7115881c7ad6
coupon-round1:360,360,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track group signals, so I'll contribute slightly above the base propensity.",True,live_api,1,253,37,1119.015,a9ce23c8df43c0c0d13bdead8bf8907187c7b69be37e3f699a51428ea4ecf676
coupon-round1:361,361,18-39,True,,,622,20,11,0.55,"I contribute half my endowment to balance personal gain and group benefit, given the multiplier and my digital access.",True,live_api,1,253,38,1144.566,7cc06930433fc6508706dbfb91d88f47643423e94d5bcc6f4446200078a3b797
coupon-round1:363,363,18-39,True,,,622,20,11,0.55,"I have digital access and am in a younger age group, so I can contribute moderately to boost cooperation and coupon priority.",True,live_api,1,253,38,1084.244,000cf3e7ce954a3150308d2c84453b3c947d1d4dcab7c26da39e214b59b53a58
coupon-round1:364,364,18-39,True,,,622,20,12,0.6,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,914.096,67f564ac37c23481da3c4f71b5aa636cc5d91b8f145f1aef652569b1b1564d27
coupon-round1:365,365,18-39,True,,,622,20,11,0.55,"I have high digital access and moderate cooperation propensity, so I contribute slightly above average to boost cooperation without overcommitting.",True,live_api,1,253,38,1142.852,f6a3834ae9320a48c08e5eea2c9d77fdece7eed52bcdcfee2f0ed110cacc66d5
coupon-round1:366,366,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative with digital access, aiming to balance personal gain and group benefit.",True,live_api,1,253,31,967.556,bf990224b39ab2950231289d7bf836effde8661206a1165325467e33c0184e3f
coupon-round1:370,370,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,1055.249,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:371,371,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build group cooperation.",True,live_api,1,253,33,815.367,3c5b879340f389cf126bb1efa2f1db4e79fa37aad4e0d01996760951287aeecf
coupon-round1:373,373,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative with digital access, aiming for decent group benefit without overcommitting.",True,live_api,1,253,32,918.259,85b68718b81a55d3d4a1cc0b18ace0bb47b40b94005db0048afc1d88b4242c52
coupon-round1:374,374,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I contribute moderately to balance personal gain and group benefit.",True,live_api,1,253,33,1173.681,d4690a9bc315ae61fee656726173b61b9fae893d9f976e99941ecd382693199b
coupon-round1:375,375,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,979.576,6639a717bfd9c37994c9f23859941835d55a7d3da5268f704d314f64a4ccea7e
coupon-round1:376,376,18-39,True,,,622,20,12,0.6,"I'm young and digitally connected, so I can afford to contribute moderately to build trust for later rounds.",True,live_api,1,253,35,906.039,67f564ac37c23481da3c4f71b5aa636cc5d91b8f145f1aef652569b1b1564d27
coupon-round1:377,377,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative with digital access, aiming for a decent group benefit while keeping some tokens.",True,live_api,1,253,33,1311.048,7996b891b17b1eb00b6e29f0565235df13176907633d9716ce4b833c636556b0
coupon-round1:378,378,18-39,True,,,622,20,11,0.55,I'm moderately cooperative and digital access helps me track the group signal.,True,live_api,1,253,28,936.262,fc040f512efd7938c31870010364ba4c7f82c1273908d1a204cdf9e59e56a1e5
coupon-round1:384,384,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track benefits, but I keep some tokens for personal use.",True,live_api,1,253,35,978.306,0735a54138c3ff0819b185f7b8b76756ffcfcb0f2e34864f8b1c54731c5493d0
coupon-round1:385,385,18-39,True,,,622,20,11,0.55,I'm moderately cooperative and digital access helps me track group signals for later rounds.,True,live_api,1,253,30,969.847,66fb2bd6357e25b34296efe1682ba5dfb1f410331a38a5c32a69c1d0334b3017
coupon-round1:387,387,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can contribute moderately to boost cooperation and coupon priority without overcommitting.",True,live_api,1,253,37,1344.013,02b56178c2f194bfd0bee14975a02b559d772bd9573e5a3de42028d8bdebb46e
coupon-round1:388,388,18-39,True,,,622,20,11,0.55,"I'm moderately cooperative and digital access helps me track group signals, so I'll contribute half plus a bit more.",True,live_api,1,253,37,1448.741,29cf32e60e519e8fda79d19e41af721ee126e0758220c5e1ff336ea9a03c5178
coupon-round1:389,389,18-39,True,,,622,20,11,0.55,I'm moderately cooperative and digital access allows me to track group signals later.,True,live_api,1,253,29,933.124,bcbb6646352b2305b0832c3fb2564742c51e65292ab9c4f2497b12cee6333fb1
coupon-round1:390,390,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,1064.456,e2a9a1fa41f362c42e64334f1416eb8c46e128ad01a4f23bef34767d5d2dd206
coupon-round1:391,391,18-39,True,,,622,20,12,0.6,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation.",True,live_api,1,253,32,1055.651,9bf4f8a9946bec796c7b91109e967d357f941a7f49d1d14327da59a9e8033612
coupon-round1:392,392,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build trust for later rounds.",True,live_api,1,253,33,896.018,f1b40fa66d317b58bfd4fdfdd832699f05bfa779ba063866bbb41cd13082d0d8
coupon-round1:393,393,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I'll contribute moderately to build cooperation without overcommitting.",True,live_api,1,253,34,1130.814,d8360813618953df3f762bdf1c51bd154cd62a73fe9d1cdc27796a24d58d3f4d
coupon-round1:394,394,18-39,True,,,622,20,11,0.55,I'm moderately cooperative and digital access helps me track group signals for later rounds.,True,live_api,1,253,30,938.856,66fb2bd6357e25b34296efe1682ba5dfb1f410331a38a5c32a69c1d0334b3017
coupon-round1:396,396,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford moderate cooperation to build trust for later rounds.",True,live_api,1,253,34,874.477,cc8f4fac134c79669d546d1daeaf5f11b29ccb85f99866c53dde8d1fd8248d47
coupon-round1:398,398,18-39,True,,,622,20,11,0.55,"I'm young and digitally connected, so I can afford to contribute moderately to build cooperation for future rounds.",True,live_api,1,253,35,1268.453,7f684772c34e0034e39d61ea8175ac3d2a93f3a8597a18263e139fce2435379d
coupon-round1:399,399,18-39,True,,,622,20,11,0.55,"I have digital access and a moderate cooperation propensity, so I'll contribute half my endowment to balance personal gain and group benefit.",True,live_api,1,253,39,975.483,42737fdfb6c3ba6d0e495339c20394e3bf9b8c7c1f5006d1abfce597cbaaf9c8
coupon-round1:402,402,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to boost cooperation and coupon priority without overcommitting.",True,live_api,1,253,38,924.782,020685c12432d6dc1e736324585c0e92d8e9f32a4ad449d930f1a3e4df358ef0
coupon-round1:403,403,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1035.095,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:404,404,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,1008.332,f770e0b33b4e34ff5bdcee609879d01f3e9b3feecb9471ed1ae7be7178f7902d
coupon-round1:405,405,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1061.888,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:406,406,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,977.605,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:408,408,40-59,True,,,622,20,12,0.6,"I am middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1043.749,b353412a694e03efddae1f3ac791d3b721abfbe84826f8b3418f4339f336964b
coupon-round1:409,409,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1444.08,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:410,410,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair share to support the public good.",True,live_api,1,253,35,962.783,197c297b05e748e51898dc33fd5d170c19dc4d3bd9e008447adfbe558a973d79
coupon-round1:414,414,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1039.966,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:418,418,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can afford a moderate contribution to support the community while keeping some tokens for myself.",True,live_api,1,253,40,1030.896,be3f493151c1fcd4dd9f64b1d55561cedf87c8d358137e76440a1160f55f66d7
coupon-round1:420,420,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1020.271,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
