source_id,source_url,canonical_url,page_title,publisher,publisher_type,source_tier,published_at,updated_at,accessed_at,language,content_type,archive_url,http_status_at_collection,license_or_terms_note,is_official,is_primary_source,page_hash,snapshot_path,notes
src_9f60ae9afd0e,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=241223100448MnUsxffLKanxMsxxsO7,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=241223100448MnUsxffLKanxMsxxsO7,上海市行政规范性文件数据库 上海市普陀区人民政府关于印发 《普陀区政府投资建设项目管理办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,35b223b39ed16e2384b05cb7e36a331f1b2804e60e66d45e2cd4c6f0e5162120,,opened via official Shanghai smart-search endpoint
src_94beacf50cc5,https://www.shanghai.gov.cn/nw31406/20260330/8c2d1578afd9458c8df7c3975e438163.html,https://www.shanghai.gov.cn/nw31406/20260330/8c2d1578afd9458c8df7c3975e438163.html,2026全国精品首发季暨 “首发上海” 系列活动发布仪式圆满举行,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,893d958d7509d750d4e17625ee778fcc3bfa2dd72c850e58b46034437c967bac,,opened via official Shanghai smart-search endpoint
src_e40fa79a6647,https://www.shanghai.gov.cn/gwk/search/content/0075193835,https://www.shanghai.gov.cn/gwk/search/content/0075193835,上海市普陀区人民政府关于印发《普陀区政府投资建设项目管理办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,401e3da777f553c895a164a6a06a3a39a56033abd59767c157b6b2113c174d67,,opened via official Shanghai smart-search endpoint
src_093716ab9d87,https://www.shanghai.gov.cn/gwk/search/content/9eabd93adbc74962b5ec9870c753d65a,https://www.shanghai.gov.cn/gwk/search/content/9eabd93adbc74962b5ec9870c753d65a,上海市水务局关于同意普陀区同普路（真光路—伯士路）实施沉管抢修工程的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,985e1c67471f43a8e4ad4f662b14b74295928fe30f68d35e483d652288a95b6a,,opened via official Shanghai smart-search endpoint
src_96dbed72b702,https://www.shanghai.gov.cn/gwk/search/content/08f7623bc8ca474c9f87953cb35d51ac,https://www.shanghai.gov.cn/gwk/search/content/08f7623bc8ca474c9f87953cb35d51ac,上海市水务局关于同意普陀区千阳路（云岭西路—同普路）实施沉管抢修工程的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,5da0f4fcf065ca8cd332d93a17abebf28b2b63c1c878ee6c952ebb862c60640c,,opened via official Shanghai smart-search endpoint
src_1b0d7b85c1d7,https://www.shanghai.gov.cn/nw12344/20200813/0001-12344_58527.html,https://www.shanghai.gov.cn/nw12344/20200813/0001-12344_58527.html,上海市社会信用体系建设联席会议办公室、上海市发展和改革委员会关于印发《2019年上海市社会信用体系建设工作要点》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,f3ad26c85fe32b9b26d6f94c210725bc4a8f0234dfc2e3ef12e22bbac88d43e1,,opened via official Shanghai smart-search endpoint
src_fccc7891f07e,https://www.shanghai.gov.cn/gwk/search/content/46d1072cd9a546cdbb699089667ab602,https://www.shanghai.gov.cn/gwk/search/content/46d1072cd9a546cdbb699089667ab602,上海市生态环境局关于发布《实施规划环境影响评价与建设项目环境影响评价联动的区域名单（2021年度）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d53f38ee921b35e29828d99a9d9393e8c08d45aa229a54d8e68239895eafc4e9,,opened via official Shanghai smart-search endpoint
src_7a1b04a03847,https://www.shanghai.gov.cn/gwk/search/content/007590661,https://www.shanghai.gov.cn/gwk/search/content/007590661,上海市普陀区人民政府办公室关于印发《普陀区第八轮（2021—2023年）生态环境保护和建设三年行动计划》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,8e9b56545d586fba898c649da3ca78439db406e7b490988a6587ec71f215e319,,opened via official Shanghai smart-search endpoint
src_dc0ff34619ac,https://www.shanghai.gov.cn/gwk/search/content/0075193292,https://www.shanghai.gov.cn/gwk/search/content/0075193292,上海市普陀区人民政府办公室关于印发《普陀区公共安全视频图像信息系统管理暂行办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,2d7609bdebf6280b5935bacac369f2999e165972989bc4372d0ae0b140fc7805,,opened via official Shanghai smart-search endpoint
src_8df5940eec09,https://www.shanghai.gov.cn/gwk/search/content/ce280d11fc844b51a1b0413ed1439560,https://www.shanghai.gov.cn/gwk/search/content/ce280d11fc844b51a1b0413ed1439560,对市十六届人大二次会议第0584号代表建议的会办意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,22450b2d0569c89853aa36c4e873afb190701eaad912345ee5700cb3eec33dd7,,opened via official Shanghai smart-search endpoint
src_3ecdf3e1daf0,https://www.shanghai.gov.cn/gwk/search/content/0be21481696742a2ab038f352c8bb7cb,https://www.shanghai.gov.cn/gwk/search/content/0be21481696742a2ab038f352c8bb7cb,上海市水务局关于《西北物流排水系统初雨调蓄池新建工程可行性研究报告》行业意见的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,6a22f203cb548feed75d388656d53e6a97e69b95d8dcf9ac4ac76754d3746155,,opened via official Shanghai smart-search endpoint
src_e0900e1e071d,https://www.shanghai.gov.cn/qykbsj/20250606/703de71e21c34b45a0576f623b6ab87b.html,https://www.shanghai.gov.cn/qykbsj/20250606/703de71e21c34b45a0576f623b6ab87b.html,上海市生态环境局关于印发《关于支持新城建设深化环评与排污许可改革的若干意见（试行）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,050908b997bb4156520f1fe804709c843ca7a31b286e501cf39d79924fd5aa51,,opened via official Shanghai smart-search endpoint
src_7185135d4014,https://www.shanghai.gov.cn/gwk/search/content/f7125eae-c20d-4ac5-851d-be766bcfefd8,https://www.shanghai.gov.cn/gwk/search/content/f7125eae-c20d-4ac5-851d-be766bcfefd8,关于普陀区立体绿化专项规划（2021-2035）的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,74aa5107084f8eaadbd0420544349357df482c6080dcfca71f0fb848c07faff8,,opened via official Shanghai smart-search endpoint
src_b2cad3b10023,https://www.shanghai.gov.cn/gwk/search/content/bfa1bdde61a04c07af36c0b6752a0b94,https://www.shanghai.gov.cn/gwk/search/content/bfa1bdde61a04c07af36c0b6752a0b94,上海市水务局关于普陀区蔡家浜、规划一号河河道整治工程部分建设内容调整批复意见的函,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,2860e0dc9110fbcf46e67b6dd858b0f11f30ff42e8f3dd363cd1621c602c1ca7,,opened via official Shanghai smart-search endpoint
src_36e20016b2ab,https://www.shanghai.gov.cn/nw12344/20231213/20165f30e0214065b34b698aaf3af145.html,https://www.shanghai.gov.cn/nw12344/20231213/20165f30e0214065b34b698aaf3af145.html,普陀区人民政府办公室关于印发《普陀区县域节水型社会达标建设工作实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c799118e48d1b55a54e9ca60adcaae4af27c0b485fe379eb04452213a1ef1100,,opened via official Shanghai smart-search endpoint
src_5b5e05bdb3a7,https://www.shanghai.gov.cn/gwk/search/content/0668e8bd8eaa469ab4021bbab5e52ed7,https://www.shanghai.gov.cn/gwk/search/content/0668e8bd8eaa469ab4021bbab5e52ed7,上海市普陀区人民政府办公室关于印发《普陀区县域节水型社会达标建设工作实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,dafd31f1e18736a950ff6e3d2af639a924b7f0069922d55e5454c51593fb80ba,,opened via official Shanghai smart-search endpoint
src_549ca92c3658,https://www.shanghai.gov.cn/gwk/search/content/be4a496f38494bf8aed9a383607ef0a6,https://www.shanghai.gov.cn/gwk/search/content/be4a496f38494bf8aed9a383607ef0a6,上海市普陀区人民政府提请审议《关于普陀区开展第八个五年法治宣传教育的决议（草案）》的议案,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,ddca7f9f601b5010cf335c5b269e9cbd5fd93b13039aeaa11ef30c0fe1964311,,opened via official Shanghai smart-search endpoint
src_adb4a0a2f8a8,https://www.shanghai.gov.cn/tszczq-qtqj6/20250610/cac540036b204448b6e1c8a87c0ce36e.html,https://www.shanghai.gov.cn/tszczq-qtqj6/20250610/cac540036b204448b6e1c8a87c0ce36e.html,中共上海市普陀区委办公室 上海市普陀区人民政府办公室印发《普陀区加快中以（上海）创新园建设推动桃浦智创城高质量发展实施意见》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c92e7cd412063c70111a7aa9844f6abfc50b2673de3475e3d67730193dae5102,,opened via official Shanghai smart-search endpoint
src_39720f1cf4b9,https://www.shanghai.gov.cn/gwk/search/content/9a69037e-bc62-4d54-a3d1-dd313e6496d6,https://www.shanghai.gov.cn/gwk/search/content/9a69037e-bc62-4d54-a3d1-dd313e6496d6,关于春光公园工程设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d51a51ea0bd0920fb2e5bfc230a92efa4291f80dbfd7ce8e9040e8ba6d8b1672,,opened via official Shanghai smart-search endpoint
src_a92b81f39229,https://www.shanghai.gov.cn/gwk/search/content/fbd61854d3d14222aa66ae1c1e6c7306,https://www.shanghai.gov.cn/gwk/search/content/fbd61854d3d14222aa66ae1c1e6c7306,上海市生态环境局关于印发《实施规划环境影响评价与建设项目环境影响评价联动的产业园区名单（2023版）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,4537ad77a4fb4ffe172fc09a8dadb09f93058735efb8bbce813a914fc346bdf5,,opened via official Shanghai smart-search endpoint
src_70ccc9c9f076,https://www.shanghai.gov.cn/qykbsj/20250606/101c96dc18fb4d5a8f6a1cf544a1bf24.html,https://www.shanghai.gov.cn/qykbsj/20250606/101c96dc18fb4d5a8f6a1cf544a1bf24.html,市生态环境局关于印发《实施规划环境影响评价与建设项目环境影响评价联动的产业园区名单（2023版）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,f261332a085c4b35c6e19644a74f8d9c4e09584307f4fe7fc64fcb0d83b8bec4,,opened via official Shanghai smart-search endpoint
src_368df12658aa,https://www.shanghai.gov.cn/202120zfwj/20211022/45759483032243ec97d6b7925f7f49c3.html,https://www.shanghai.gov.cn/202120zfwj/20211022/45759483032243ec97d6b7925f7f49c3.html,上海市人民政府关于印发《上海市“一江一河”发展“十四五”规划》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,505aae7cf2cf875295b993a1d57e6f70ef00e41958766b7ef4222b2f6716b008,,opened via official Shanghai smart-search endpoint
src_3e10aa75e403,https://www.shanghai.gov.cn/gwk/search/content/d296b6a5-807e-444d-9867-bea969881852,https://www.shanghai.gov.cn/gwk/search/content/d296b6a5-807e-444d-9867-bea969881852,关于普陀区启动林公园一期工程建设方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a4d73eca405fe49c50872279aaf4ce71063537df8b4816b2cb89100a52a0c6c7,,opened via official Shanghai smart-search endpoint
src_d8f556b188a8,https://www.shanghai.gov.cn/gwk/search/content/8bc5d4ed-fe4c-4ce2-bb14-e6dfdd203051,https://www.shanghai.gov.cn/gwk/search/content/8bc5d4ed-fe4c-4ce2-bb14-e6dfdd203051,关于普陀区启动林公园改造提升工程设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,871feb6e8a22843320c0931c2108f69935996b0beb8c7f8844f66794ad3576c7,,opened via official Shanghai smart-search endpoint
src_789e308e2c38,https://www.shanghai.gov.cn/gwk/search/content/c37ab329b01c43f38a93d70607f75919,https://www.shanghai.gov.cn/gwk/search/content/c37ab329b01c43f38a93d70607f75919,上海市普陀区人民政府办公室关于印发《普陀区2022-2024年国家卫生区复审周期实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,cc0ae6cabc68c814e511d13bacad1e62d0773c9eeb60ff1e36d99c3f6a5b538e,,opened via official Shanghai smart-search endpoint
src_4b138aec47e7,https://www.shanghai.gov.cn/gwk/search/content/0075192343,https://www.shanghai.gov.cn/gwk/search/content/0075192343,上海市普陀区人民政府关于印发《普陀区综合防灾减灾规划（2023-2035年）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,1875b1c706019202a7aef72919b3d2e7c8753d5bb54c8d88cea62578230e73a1,,opened via official Shanghai smart-search endpoint
src_690c4750454d,https://www.shanghai.gov.cn/gwk/search/content/8e789d14e0ba458db602ae12d9256365,https://www.shanghai.gov.cn/gwk/search/content/8e789d14e0ba458db602ae12d9256365,关于智迅客运有限公司公交车发展计划的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,97179a4a9c5b1954a48fb88a6c1b8e9e66230a0b7fe40a64a744d02983184286,,opened via official Shanghai smart-search endpoint
src_07e3189712c2,https://www.shanghai.gov.cn/gwk/search/content/c15ca738-93bb-4b11-9e3f-614c7ae6e08b,https://www.shanghai.gov.cn/gwk/search/content/c15ca738-93bb-4b11-9e3f-614c7ae6e08b,关于上海园艺体验中心项目 实施方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,0d8280b1c47efb933b4808e6e38e8bd511984ff81dd3acef7442d5922c1cc31a,,opened via official Shanghai smart-search endpoint
src_8b4c84c84a06,https://www.shanghai.gov.cn/gwk/search/content/9844027fe56540fc994f17a74cf8bc89,https://www.shanghai.gov.cn/gwk/search/content/9844027fe56540fc994f17a74cf8bc89,上海市民防办公室法治工作情况报告,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d26421a0f1c4268e3f65fd3f3bb26775ed79dd0d83b14ab2f65a370467935e30,,opened via official Shanghai smart-search endpoint
src_03fa4ba45d7d,https://www.shanghai.gov.cn/gwk/search/content/3ff430e271294f6bac49f26bbd15ffc2,https://www.shanghai.gov.cn/gwk/search/content/3ff430e271294f6bac49f26bbd15ffc2,上海市普陀区人民政府办公室关于印发《普陀区交通强区建设实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,13936759c08bbd4ec948cb8fc7334f3b23bc347911e45e09230cfff884885543,,opened via official Shanghai smart-search endpoint
src_578099a900e1,https://www.shanghai.gov.cn/nw12344/20231221/e932d206d6f744f49529ca38f25e1a28.html,https://www.shanghai.gov.cn/nw12344/20231221/e932d206d6f744f49529ca38f25e1a28.html,普陀区人民政府办公室关于印发《普陀区交通强区建设实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,65af7bca732d6c5cac41798ec600e3c7dc976a0307b2f19d40a485984b2780b2,,opened via official Shanghai smart-search endpoint
src_0f5f9714503d,https://www.shanghai.gov.cn/gwk/search/content/7459058774cb4312b111c2e943dc3e00,https://www.shanghai.gov.cn/gwk/search/content/7459058774cb4312b111c2e943dc3e00,上海市普陀区人民政府关于批准普陀区绥德路88号（原华电院）地块保障性租赁住房转型实施方案的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d4665d8244c021f24d2c237a084c7b9242223120da38627f581f43854c089e3a,,opened via official Shanghai smart-search endpoint
src_3a07c61d1bb8,https://www.shanghai.gov.cn/gwk/search/content/ee0e00008c9245ea80d1aa04d393ec0c,https://www.shanghai.gov.cn/gwk/search/content/ee0e00008c9245ea80d1aa04d393ec0c,关于同意普陀区2024年度国土资源利用计划方案的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,70e10ce8487dd74412d3c8ec2b31e42061aa6786096fe94b67c2bfef99d7f83c,,opened via official Shanghai smart-search endpoint
src_c466a02c047c,https://www.shanghai.gov.cn/nw12344/20231215/c19f797f11784b1a8c3a82e394c3754c.html,https://www.shanghai.gov.cn/nw12344/20231215/c19f797f11784b1a8c3a82e394c3754c.html,普陀区人民政府关于印发《普陀区苏州河岸线管理办法（试行）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,97e308de5e45295d0bf4a39c7722d7f407e79ecbd1692874ccdf7c188ee0b708,,opened via official Shanghai smart-search endpoint
src_81641c27ffb5,https://www.shanghai.gov.cn/gwk/search/content/45d1a90f-f974-4cb5-8f52-8fc5c30fbf47,https://www.shanghai.gov.cn/gwk/search/content/45d1a90f-f974-4cb5-8f52-8fc5c30fbf47,关于普陀区外环绿道新槎浦断点贯通及周边景观提升工程设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,8f064b76afde069dd922dc668eae12690c5215bfea51a4cd059f1dc2ca99ae0e,,opened via official Shanghai smart-search endpoint
src_f75bb0991edf,https://www.shanghai.gov.cn/gwk/search/content/63403527-e33d-4042-a400-9d85171aa48d,https://www.shanghai.gov.cn/gwk/search/content/63403527-e33d-4042-a400-9d85171aa48d,关于普陀区金光绿地设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,ad67ab246a21b8d04e3b70c5cc622810d0865ae98dc63c4bb058336d8c785883,,opened via official Shanghai smart-search endpoint
src_04fc70a813f8,https://www.shanghai.gov.cn/gwk/search/content/8dc81cf3-b8a8-4cb2-a078-83cf43fc984b,https://www.shanghai.gov.cn/gwk/search/content/8dc81cf3-b8a8-4cb2-a078-83cf43fc984b,关于普陀区长寿公园改造提升工程设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c1d0924fcdd049e786c84610e4bb08fec7dbb9e380cd0df94cca72bff76d3b1e,,opened via official Shanghai smart-search endpoint
src_28fb6ba0508d,https://www.shanghai.gov.cn/gwk/search/content/4391c7ed-816b-4aff-b73c-e5aa86cb5e16,https://www.shanghai.gov.cn/gwk/search/content/4391c7ed-816b-4aff-b73c-e5aa86cb5e16,关于真如绿廊（普陀区石泉社区W060401单元A10B-03地块公共绿地）工程设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a9392677945971e2f81f02b473a95b31268b43d71f0d9589caadce2dc348bbea,,opened via official Shanghai smart-search endpoint
src_9cfc0b3f1d16,https://www.shanghai.gov.cn/tszczq-cxcyqj6/20250606/5c581556f70546ccbd0ec38a021b3cf2.html,https://www.shanghai.gov.cn/tszczq-cxcyqj6/20250606/5c581556f70546ccbd0ec38a021b3cf2.html,关于印发《普陀区关于进一步规范设摊经营活动的实施方案（试行）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,688c8ca2955879e40325be073076b20d36fd74981de67d3bd8c476544c06d6ef,,opened via official Shanghai smart-search endpoint
src_267b02dba766,https://www.shanghai.gov.cn/nw12344/20230927/d4d87d3efacd46468d5bc411f797d349.html,https://www.shanghai.gov.cn/nw12344/20230927/d4d87d3efacd46468d5bc411f797d349.html,普陀区人民政府办公室关于印发《2023年普陀区推进“一网统管”工作要点》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,de4d72c1ade13e2b8e35b765c086dc41304b822bef134becaa85125e3bdf0ac4,,opened via official Shanghai smart-search endpoint
src_cc3041aa4b48,https://www.shanghai.gov.cn/gwk/search/content/6454c4f0-e67f-4ab4-af8f-b1f67cebb8c8,https://www.shanghai.gov.cn/gwk/search/content/6454c4f0-e67f-4ab4-af8f-b1f67cebb8c8,关于F04-01地块公共绿地工程设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,035d804da998a90d8dc29df392fd8f5a1ed3aad09b958ee183e308d2b9336ddc,,opened via official Shanghai smart-search endpoint
src_ad01cb330370,https://www.shanghai.gov.cn/gwk/search/content/0075193942,https://www.shanghai.gov.cn/gwk/search/content/0075193942,上海市普陀区人民政府办公室关于印发《普陀区海绵城市建设实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,38c564edb20328994b9780e6749600306cae1a3b9be166fa99532c0f954825d4,,opened via official Shanghai smart-search endpoint
src_f0e8ca93207c,https://www.shanghai.gov.cn/gwk/search/content/0075193417,https://www.shanghai.gov.cn/gwk/search/content/0075193417,上海市普陀区人民政府办公室关于印发《普陀区城市管理精细化三年行动计划（2024-2026年）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,7d70d1471062123133540cf37c185c1f18c0411b8a54a7be7bc01ece61dc4152,,opened via official Shanghai smart-search endpoint
src_d36590142b6a,https://www.shanghai.gov.cn/nw12344/20250117/4c15c1d4a49540bbb217a23c26efeecc.html,https://www.shanghai.gov.cn/nw12344/20250117/4c15c1d4a49540bbb217a23c26efeecc.html,普陀区人民政府办公室关于印发《普陀区海绵城市建设实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,83844e1c25b593d537c83eb6d9b73a5c6d7a51777cc9597cbfaee1c83ad8fe4f,,opened via official Shanghai smart-search endpoint
src_b66d9d942ed4,https://www.shanghai.gov.cn/nw12344/20250901/33a8af8e23e34bb785fc8a0fb3818c17.html,https://www.shanghai.gov.cn/nw12344/20250901/33a8af8e23e34bb785fc8a0fb3818c17.html,普陀区人民政府办公室关于印发《普陀区全面加强建筑垃圾管理的工作方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,bc88ebb8e54f6951f546dc6d764427ae535a38b7ab82d14903e054ec66eff8d8,,opened via official Shanghai smart-search endpoint
src_54a564126813,https://www.shanghai.gov.cn/gwk/search/content/0075198185,https://www.shanghai.gov.cn/gwk/search/content/0075198185,上海市普陀区人民政府办公室关于印发《普陀区全面加强建筑垃圾管理的工作方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,67174b5b79d7da611824e6a0d65e88d2f54bcd8e014c85d767c715cf54bd66f3,,opened via official Shanghai smart-search endpoint
src_7b8e93f1f7cb,https://www.shanghai.gov.cn/gwk/search/content/eda761e1-8013-4e7e-8722-4d02bc101726,https://www.shanghai.gov.cn/gwk/search/content/eda761e1-8013-4e7e-8722-4d02bc101726,关于普陀区长风公园改造提升工程设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,82dccb744c71c9df38bdbce5328078a049df6338e43a39be6b720b01938744c8,,opened via official Shanghai smart-search endpoint
src_1bf85de90f6b,https://www.shanghai.gov.cn/gwk/search/content/a669de1e504e47389c0665cb36f6ac2d,https://www.shanghai.gov.cn/gwk/search/content/a669de1e504e47389c0665cb36f6ac2d,上海市普陀区人民政府关于报送2023年普陀区国有资产报告的函,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,5675623988e585d1a0c76644697019ff45bd3e398f728a0674da86f39ac539cd,,opened via official Shanghai smart-search endpoint
src_78775f2565b2,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=241119143014JyqzxXQri1vi6t2yJMz,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=241119143014JyqzxXQri1vi6t2yJMz,上海市行政规范性文件数据库 上海市普陀区人民政府关于印发《上海市普陀区经营主体住所登记管理实施细则》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,2f3e16cdb63ccfdaa0bb1d900e62c4e3950a68600e3df1a7101d22d030aedb17,,opened via official Shanghai smart-search endpoint
src_5b32206fecc6,https://www.shanghai.gov.cn/nw12344/20240829/ca09bfd2c3ee4a5fbeff246d9508ed12.html,https://www.shanghai.gov.cn/nw12344/20240829/ca09bfd2c3ee4a5fbeff246d9508ed12.html,普陀区人民政府关于印发《上海市普陀区持续优化生活垃圾全程分类体系工作方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,62c7eb16de619799f1ce53756b0a35796159e5d92547689bf4323cfa87ed29c9,,opened via official Shanghai smart-search endpoint
src_de06f0d2c68f,https://www.shanghai.gov.cn/tsqygs-zjfcqj6/20251023/8cd36ec228cf42e0967db1baa22c1559.html,https://www.shanghai.gov.cn/tsqygs-zjfcqj6/20251023/8cd36ec228cf42e0967db1baa22c1559.html,2025年度普陀区节能减排专项资金申报指南,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,dcf65685e92ac4f5d711152824e0d2834ba36054197d9add6cb934a25cbe3ec7,,opened via official Shanghai smart-search endpoint
src_9c24612afc5f,https://www.shanghai.gov.cn/gwk/search/content/0075193938,https://www.shanghai.gov.cn/gwk/search/content/0075193938,上海市普陀区人民政府办公室关于印发《美丽普陀建设三年行动计划（2024-2026年）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,df7fe33c38e8f7f457e55674b8faac545a347dc2b03cc8cc50be6bc322b22bcb,,opened via official Shanghai smart-search endpoint
src_e52373ef362a,https://www.shanghai.gov.cn/nw12344/20241210/df744c9ec9a545c69cfab4cda7560f5c.html,https://www.shanghai.gov.cn/nw12344/20241210/df744c9ec9a545c69cfab4cda7560f5c.html,普陀区人民政府关于印发《上海市普陀区经营主体住所登记管理实施细则》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,3280c3a7bcc4c879d3faab57730fb0a355b1be476192859a1eef75640ea6eecb,,opened via official Shanghai smart-search endpoint
