decision_sequence,agent_id,age_group,digital_access,leg_id,purpose,origin_zone,destination_zone,departure_time,weather_scenario,shared_state_key,state_version_before,state_version_after,base_road_flow_pcu_per_hour,endogenous_flow_before,endogenous_flow_after,prior_influencer_count,prior_influencer_leg_ids,mode_probabilities_without_prior_agents,mode_probabilities_with_prior_agents,probability_delta_from_prior_agents,maximum_absolute_probability_delta,affected_by_prior_agents,coupon_awarded,coupon_available_at_choice,coupon_binding_rule,coupon_bound_to_ride_hailing,chosen_mode,chosen_probability,llm_reason,api_decision_succeeded,api_call_attempted,published_traffic_event
194,174,60+,True,174-2026-07-07-L01,out_of_home_family_activity,Z3,Z3,2026-07-07 13:05:25.020000,W2,nine_zone_representative|all|2026-07-07T13:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.924720328, ""metro"": 0.046925552, ""ride_hailing"": 0.02835412}","{""walk"": 0.0, ""bus"": 0.924720328, ""metro"": 0.046925552, ""ride_hailing"": 0.02835412}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.924720328,作为退休老人，家庭活动出行时间充裕，公交票价仅2元且等待时间短，性价比最高。,True,True,False
195,194,60+,True,194-2026-07-07-L01,visit,Z3,Z6,2026-07-07 13:07:20.280000,W2,nine_zone_representative|all|2026-07-07T13:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.536462496, ""metro"": 0.460035037, ""ride_hailing"": 0.003502467}","{""walk"": 0.0, ""bus"": 0.536462496, ""metro"": 0.460035037, ""ride_hailing"": 0.003502467}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.536462496,作为退休老人，我选择公交，因为票价便宜且等待时间适中，适合日常出行。,True,True,False
196,148,60+,False,148-2026-07-07-L02,return_home,Z2,Z7,2026-07-07 13:30:00,W2,nine_zone_representative|all|2026-07-07T13:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.312149998, ""metro"": 0.687660898, ""ride_hailing"": 0.000189105}","{""walk"": 0.0, ""bus"": 0.312149998, ""metro"": 0.687660898, ""ride_hailing"": 0.000189105}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,metro,0.687660898,作为退休老人，地铁费用适中且时间较短，比公交快，比网约车便宜很多，适合回家行程。,True,True,False
197,162,60+,False,162-2026-07-07-L02,return_home,Z5,Z5,2026-07-07 13:30:00,W2,nine_zone_representative|all|2026-07-07T13:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 1.0, ""metro"": 0.0, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 1.0, ""metro"": 0.0, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,1.0,作为退休老人，我选择公交出行，因为票价便宜且无需数字技术，虽然等待时间较长但安全可靠。,True,True,False
198,196,60+,False,196-2026-07-07-L03,shopping,Z5,Z5,2026-07-07 13:37:41.640000,W2,nine_zone_representative|all|2026-07-07T13:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.024779337, ""bus"": 0.910827135, ""metro"": 0.0, ""ride_hailing"": 0.064393528}","{""walk"": 0.024779337, ""bus"": 0.910827135, ""metro"": 0.0, ""ride_hailing"": 0.064393528}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.910827135,作为60岁以上兼职工作者，我优先选择低费用且可靠的公交，尽管等待时间较长，但2元票价和家庭协助支持让我能轻松完成购物行程。,True,True,False
199,168,60+,True,168-2026-07-07-L02,shopping,Z4,Z7,2026-07-07 14:00:04.200000,W2,nine_zone_representative|all|2026-07-07T14:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.927866636, ""metro"": 0.067267083, ""ride_hailing"": 0.004866281}","{""walk"": 0.0, ""bus"": 0.927866636, ""metro"": 0.067267083, ""ride_hailing"": 0.004866281}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.927866636,作为退休老人，购物出行时间充裕，公交票价仅2元且户外时间短，性价比最高。,True,True,False
200,188,60+,False,188-2026-07-07-L01,social_leisure,Z8,Z2,2026-07-07 14:22:45.960000,W2,nine_zone_representative|all|2026-07-07T14:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.633149694, ""metro"": 0.366850306, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.633149694, ""metro"": 0.366850306, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.633149694,作为退休老人，我选择最便宜的公交出行，虽然慢点但省钱，而且天气不错适合等车。,True,True,False
201,156,60+,False,156-2026-07-07-L02,return_home,Z7,Z4,2026-07-07 14:30:00,W2,nine_zone_representative|all|2026-07-07T14:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.82979286, ""metro"": 0.166067462, ""ride_hailing"": 0.004139678}","{""walk"": 0.0, ""bus"": 0.82979286, ""metro"": 0.166067462, ""ride_hailing"": 0.004139678}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.82979286,作为60岁以上兼职工作者，我选择最经济且等待时间较短的公交，因为无优惠券且网约车费用过高。,True,True,False
202,193,60+,True,193-2026-07-07-L02,return_home,Z7,Z4,2026-07-07 14:30:00,W2,nine_zone_representative|all|2026-07-07T14:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.778585546, ""metro"": 0.217530239, ""ride_hailing"": 0.003884215}","{""walk"": 0.0, ""bus"": 0.778585546, ""metro"": 0.217530239, ""ride_hailing"": 0.003884215}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.778585546,作为退休老人，我选择最经济且户外时间短的公交，票价仅2元，等待时间也合理。,True,True,False
203,100,40-59,True,100-2026-07-07-L02,return_home,Z4,Z7,2026-07-07 14:30:00,W2,nine_zone_representative|all|2026-07-07T14:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.587579374, ""metro"": 0.37308092, ""ride_hailing"": 0.039339706}","{""walk"": 0.0, ""bus"": 0.587579374, ""metro"": 0.37308092, ""ride_hailing"": 0.039339706}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.587579374,"I am a flexible non-worker returning home, and bus offers the lowest fare with moderate travel time and minimal outdoor exposure.",True,True,False
204,149,60+,True,149-2026-07-07-L03,return_home,Z6,Z6,2026-07-07 14:30:00,W2,nine_zone_representative|all|2026-07-07T14:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.943199784, ""metro"": 0.0, ""ride_hailing"": 0.056800216}","{""walk"": 0.0, ""bus"": 0.943199784, ""metro"": 0.0, ""ride_hailing"": 0.056800216}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.943199784,作为60岁以上兼职工作者，我选择最经济且概率最高的公交方式，虽然耗时较长但费用仅2元，且家庭支持可协助出行。,True,True,False
205,164,60+,False,164-2026-07-07-L02,return_home,Z1,Z2,2026-07-07 14:30:00,W2,nine_zone_representative|all|2026-07-07T14:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.84636897, ""metro"": 0.124201271, ""ride_hailing"": 0.02942976}","{""walk"": 0.0, ""bus"": 0.84636897, ""metro"": 0.124201271, ""ride_hailing"": 0.02942976}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.84636897,作为退休老人，我优先选择最经济且等待时间较短的公交，票价仅2元，且家庭协助可应对户外15分钟步行。,True,True,False
206,157,60+,True,157-2026-07-07-L02,return_home,Z7,Z7,2026-07-07 15:00:00,W2,nine_zone_representative|all|2026-07-07T15:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.925541363, ""metro"": 0.054562336, ""ride_hailing"": 0.019896301}","{""walk"": 0.0, ""bus"": 0.925541363, ""metro"": 0.054562336, ""ride_hailing"": 0.019896301}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.925541363,作为退休老人，我优先考虑低费用和较短户外时间，公交票价仅2元且户外15分钟，比地铁便宜且户外时间短，比网约车便宜很多。,True,True,False
207,80,18-39,True,80-2026-07-07-L01,shopping,Z3,Z8,2026-07-07 15:13:03.060000,W2,nine_zone_representative|all|2026-07-07T15:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.229562959, ""metro"": 0.751403147, ""ride_hailing"": 0.019033895}","{""walk"": 0.0, ""bus"": 0.229562959, ""metro"": 0.751403147, ""ride_hailing"": 0.019033895}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.751403147,虽然等待时间较长，但地铁票价适中且出行时间合理，是性价比最高的选择。,True,True,False
208,166,60+,True,166-2026-07-07-L02,return_home,Z5,Z5,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.05207373, ""bus"": 0.855710919, ""metro"": 0.0, ""ride_hailing"": 0.09221535}","{""walk"": 0.05207373, ""bus"": 0.855710919, ""metro"": 0.0, ""ride_hailing"": 0.09221535}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.855710919,作为退休老人，我优先选择公交，因为票价便宜且家庭协助下等待时间可接受，同时户外时间适中，适合回家行程。,True,True,False
209,169,60+,True,169-2026-07-07-L03,return_home,Z1,Z8,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.811912581, ""metro"": 0.18510934, ""ride_hailing"": 0.00297808}","{""walk"": 0.0, ""bus"": 0.811912581, ""metro"": 0.18510934, ""ride_hailing"": 0.00297808}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.811912581,作为退休老人，我选择最便宜的公交，虽然时间稍长但等待时间短且户外暴露少，适合我的标准医疗需求。,True,True,False
210,155,60+,False,155-2026-07-07-L02,return_home,Z2,Z2,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.028171686, ""bus"": 0.90748536, ""metro"": 0.0, ""ride_hailing"": 0.064342954}","{""walk"": 0.028171686, ""bus"": 0.90748536, ""metro"": 0.0, ""ride_hailing"": 0.064342954}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.90748536,作为退休老人，我选择公交，因为票价便宜且家庭能协助我使用，同时户外时间适中，适合我的身体状况。,True,True,False
211,150,60+,False,150-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 15:30:00,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.965303777, ""metro"": 0.0, ""ride_hailing"": 0.034696223}","{""walk"": 0.0, ""bus"": 0.965303777, ""metro"": 0.0, ""ride_hailing"": 0.034696223}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.965303777,作为60岁以上兼职工作者，我优先选择低成本的公交，尽管耗时较长但票价仅2元，且家庭协助可弥补数字访问不足。,True,True,False
212,178,60+,True,178-2026-07-07-L02,social_leisure,Z3,Z1,2026-07-07 15:36:59.820000,W2,nine_zone_representative|all|2026-07-07T15:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.672632694, ""metro"": 0.304589938, ""ride_hailing"": 0.022777368}","{""walk"": 0.0, ""bus"": 0.672632694, ""metro"": 0.304589938, ""ride_hailing"": 0.022777368}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.672632694,作为退休老人，我优先考虑低成本出行，公交票价仅2元且等待时间适中，适合休闲社交活动。,True,True,False
213,184,60+,True,184-2026-07-07-L02,return_home,Z1,Z3,2026-07-07 16:00:00,W2,nine_zone_representative|all|2026-07-07T16:00,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.845816797, ""metro"": 0.1255413, ""ride_hailing"": 0.028641903}","{""walk"": 0.0, ""bus"": 0.845816797, ""metro"": 0.1255413, ""ride_hailing"": 0.028641903}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.845816797,作为退休老人，我选择最便宜的公交，虽然慢点但费用低且户外时间短，适合回家。,True,True,False
214,200,60+,False,200-2026-07-07-L02,return_home,Z2,Z8,2026-07-07 16:30:00,W2,nine_zone_representative|all|2026-07-07T16:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.551231574, ""metro"": 0.448768426, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.551231574, ""metro"": 0.448768426, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.551231574,作为60岁以上高医疗需求退休者，我优先选择公交，因为其户外时间短且费用低，适合我安全回家。,True,True,False
215,188,60+,False,188-2026-07-07-L02,return_home,Z2,Z8,2026-07-07 16:30:00,W2,nine_zone_representative|all|2026-07-07T16:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.926496279, ""metro"": 0.073503721, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.926496279, ""metro"": 0.073503721, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.926496279,作为退休老人，我选择公交，因为票价便宜且等待时间短，户外暴露时间少，适合我安全回家。,True,True,False
216,196,60+,False,196-2026-07-07-L04,return_home,Z5,Z5,2026-07-07 16:30:00,W2,nine_zone_representative|all|2026-07-07T16:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.078381372, ""bus"": 0.816225199, ""metro"": 0.0, ""ride_hailing"": 0.10539343}","{""walk"": 0.078381372, ""bus"": 0.816225199, ""metro"": 0.0, ""ride_hailing"": 0.10539343}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.816225199,作为60岁以上兼职工作者，我优先选择低成本且熟悉的公交方式，即使等待时间较长，但票价仅2元且家庭支持出行。,True,True,False
217,181,60+,False,181-2026-07-07-L03,return_home,Z2,Z2,2026-07-07 16:30:00,W2,nine_zone_representative|all|2026-07-07T16:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.006887379, ""bus"": 0.632931793, ""metro"": 0.322754078, ""ride_hailing"": 0.037426749}","{""walk"": 0.006887379, ""bus"": 0.632931793, ""metro"": 0.322754078, ""ride_hailing"": 0.037426749}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.632931793,作为60岁以上退休人员，我选择公交，因为票价便宜且家庭协助可应对等待，而步行时间过长、地铁需数字操作、网约车费用高。,True,True,False
218,194,60+,True,194-2026-07-07-L02,return_home,Z6,Z3,2026-07-07 16:30:00,W2,nine_zone_representative|all|2026-07-07T16:30,0,0,48.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.589611799, ""metro"": 0.400042725, ""ride_hailing"": 0.010345476}","{""walk"": 0.0, ""bus"": 0.589611799, ""metro"": 0.400042725, ""ride_hailing"": 0.010345476}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.589611799,作为退休老人，我优先选择费用最低且户外时间较短的公交，避免地铁的拥挤和网约车的高额费用。,True,True,False
219,180,60+,False,180-2026-07-07-L02,return_home,Z2,Z1,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,0,0,60.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.418466083, ""metro"": 0.541859013, ""ride_hailing"": 0.039674904}","{""walk"": 0.0, ""bus"": 0.418466083, ""metro"": 0.541859013, ""ride_hailing"": 0.039674904}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.541859013,作为60岁以上兼职工作者，我优先选择地铁，因为其时间稳定、户外暴露时间适中且费用合理，适合回家行程。,True,True,False
220,168,60+,True,168-2026-07-07-L03,return_home,Z7,Z7,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,0,0,60.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.889627615, ""metro"": 0.0, ""ride_hailing"": 0.110372385}","{""walk"": 0.0, ""bus"": 0.889627615, ""metro"": 0.0, ""ride_hailing"": 0.110372385}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.889627615,作为退休老人，我选择便宜的公交回家，虽然慢点但时间充裕，而且户外时间短更安全。,True,True,False
221,119,40-59,True,119-2026-07-07-L02,return_home,Z7,Z7,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,0,0,60.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.310478729, ""metro"": 0.59587886, ""ride_hailing"": 0.093642411}","{""walk"": 0.0, ""bus"": 0.310478729, ""metro"": 0.59587886, ""ride_hailing"": 0.093642411}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.59587886,作为40-59岁上班族，回家行程时间适中且费用合理，地铁比公交快且比网约车便宜，尽管等待稍长但整体性价比高。,True,True,False
222,139,40-59,True,139-2026-07-07-L02,return_home,Z2,Z2,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,0,0,60.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.50419837, ""metro"": 0.205595117, ""ride_hailing"": 0.290206513}","{""walk"": 0.0, ""bus"": 0.50419837, ""metro"": 0.205595117, ""ride_hailing"": 0.290206513}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.50419837,作为常规工作者，回家行程中公交费用低且等待时间短，适合下班高峰期的短途出行。,True,True,False
223,94,40-59,True,94-2026-07-07-L02,return_home,Z1,Z2,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,0,0,60.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.192347824, ""metro"": 0.65516579, ""ride_hailing"": 0.152486386}","{""walk"": 0.0, ""bus"": 0.192347824, ""metro"": 0.65516579, ""ride_hailing"": 0.152486386}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.65516579,作为40-59岁的上班族，回家出行注重效率，地铁耗时短且费用适中，天气W2不影响地铁运行，概率最高。,True,True,False
224,49,18-39,True,49-2026-07-07-L02,return_home,Z1,Z3,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,0,1,60.0,0.0,30.0,0,[],"{""walk"": 0.0, ""bus"": 0.25135656, ""metro"": 0.375333696, ""ride_hailing"": 0.373309744}","{""walk"": 0.0, ""bus"": 0.25135656, ""metro"": 0.375333696, ""ride_hailing"": 0.373309744}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,ride_hailing,0.373309744,作为上班族，下班回家时间紧迫，网约车最快且户外时间短，适合17点高峰出行。,True,True,True
225,105,40-59,True,105-2026-07-07-L02,return_home,Z6,Z3,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,1,1,60.0,30.0,30.0,1,"[""49-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.122136265, ""metro"": 0.832128895, ""ride_hailing"": 0.045734839}","{""walk"": 0.0, ""bus"": 0.115026832, ""metro"": 0.839953411, ""ride_hailing"": 0.045019757}","{""walk"": 0.0, ""bus"": -0.007109433, ""metro"": 0.007824516, ""ride_hailing"": -0.000715083}",0.007824516,True,False,False,first_trip_decision_only,False,metro,0.839953411,地铁耗时较短且费用适中，适合下班高峰回家，避免拥堵和较高打车费。,True,True,False
226,67,18-39,True,67-2026-07-07-L02,return_home,Z7,Z7,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,1,1,60.0,30.0,30.0,1,"[""49-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.219168021, ""metro"": 0.58464373, ""ride_hailing"": 0.196188249}","{""walk"": 0.0, ""bus"": 0.208205868, ""metro"": 0.595964641, ""ride_hailing"": 0.195829491}","{""walk"": 0.0, ""bus"": -0.010962153, ""metro"": 0.011320911, ""ride_hailing"": -0.000358758}",0.011320911,True,False,False,first_trip_decision_only,False,metro,0.595964641,虽然地铁等待时间较长，但总行程时间适中且费用合理，同时模型概率最高，适合下班高峰回家。,True,True,False
227,3,18-39,True,3-2026-07-07-L02,return_home,Z3,Z2,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,1,1,60.0,30.0,30.0,1,"[""49-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.312826338, ""metro"": 0.419530071, ""ride_hailing"": 0.26764359}","{""walk"": 0.0, ""bus"": 0.29889366, ""metro"": 0.431863194, ""ride_hailing"": 0.269243146}","{""walk"": 0.0, ""bus"": -0.013932678, ""metro"": 0.012333123, ""ride_hailing"": 0.001599556}",0.013932678,True,False,False,first_trip_decision_only,False,metro,0.431863194,"Metro offers a balanced travel time and cost, with the highest model probability among options, suitable for a regular worker returning home during peak hours.",True,True,False
228,92,40-59,True,92-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,1,1,60.0,30.0,30.0,1,"[""49-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.542562494, ""metro"": 0.0, ""ride_hailing"": 0.457437506}","{""walk"": 0.0, ""bus"": 0.53539644, ""metro"": 0.0, ""ride_hailing"": 0.46460356}","{""walk"": 0.0, ""bus"": -0.007166054, ""metro"": 0.0, ""ride_hailing"": 0.007166054}",0.007166054,True,True,False,first_trip_decision_only,False,bus,0.53539644,作为常规工作者回家，公交费用仅2元且等待时间短，比网约车节省大量费用，适合日常通勤。,True,True,False
229,158,60+,False,158-2026-07-07-L02,return_home,Z9,Z9,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,1,1,60.0,30.0,30.0,1,"[""49-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 1.0, ""metro"": 0.0, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 1.0, ""metro"": 0.0, ""ride_hailing"": 0.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,1.0,作为60岁以上兼职工作者，我选择公交是因为它费用低且无需智能手机，尽管等待时间较长但能安全回家。,True,True,False
230,9,18-39,True,9-2026-07-07-L02,return_home,Z3,Z7,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,1,1,60.0,30.0,30.0,1,"[""49-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.0022073, ""metro"": 0.995994942, ""ride_hailing"": 0.001797758}","{""walk"": 0.0, ""bus"": 0.001954026, ""metro"": 0.996353414, ""ride_hailing"": 0.00169256}","{""walk"": 0.0, ""bus"": -0.000253274, ""metro"": 0.000358472, ""ride_hailing"": -0.000105198}",0.000358472,True,False,False,first_trip_decision_only,False,metro,0.996353414,"Metro is fastest and cheapest among options, with high model probability and low outdoor exposure.",True,True,False
231,104,40-59,True,104-2026-07-07-L02,return_home,Z1,Z1,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,1,1,60.0,30.0,30.0,1,"[""49-2026-07-07-L02""]","{""walk"": 0.00439069, ""bus"": 0.255480556, ""metro"": 0.472791414, ""ride_hailing"": 0.26733734}","{""walk"": 0.004421456, ""bus"": 0.252256659, ""metro"": 0.476104352, ""ride_hailing"": 0.267217533}","{""walk"": 3.0766e-05, ""bus"": -0.003223897, ""metro"": 0.003312938, ""ride_hailing"": -0.000119807}",0.003312938,True,False,False,first_trip_decision_only,False,metro,0.476104352,作为40-59岁上班族，下班回家需快速可靠，地铁时间短且费用低，天气W2不影响出行，无优惠券时性价比最高。,True,True,False
232,97,40-59,True,97-2026-07-07-L02,return_home,Z9,Z9,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,1,2,60.0,30.0,60.0,1,"[""49-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.404547611, ""metro"": 0.0, ""ride_hailing"": 0.595452389}","{""walk"": 0.0, ""bus"": 0.398588221, ""metro"": 0.0, ""ride_hailing"": 0.601411779}","{""walk"": 0.0, ""bus"": -0.00595939, ""metro"": 0.0, ""ride_hailing"": 0.00595939}",0.00595939,True,False,False,first_trip_decision_only,False,ride_hailing,0.601411779,作为40-59岁的在职人员，下班回家时间紧迫，网约车比公交快近一半时间，且等待时间虽长但总耗时更短，更符合高效需求。,True,True,True
233,42,18-39,True,42-2026-07-07-L02,return_home,Z7,Z4,2026-07-07 17:00:00,W2,nine_zone_representative|all|2026-07-07T17:00,2,2,60.0,60.0,60.0,2,"[""49-2026-07-07-L02"", ""97-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.004527226, ""metro"": 0.987210668, ""ride_hailing"": 0.008262106}","{""walk"": 0.0, ""bus"": 0.00336632, ""metro"": 0.98921236, ""ride_hailing"": 0.007421321}","{""walk"": 0.0, ""bus"": -0.001160907, ""metro"": 0.002001692, ""ride_hailing"": -0.000840785}",0.002001692,True,False,False,first_trip_decision_only,False,metro,0.98921236,"Metro is the fastest and most cost-effective option with minimal wait time, ideal for a regular worker returning home during peak hours.",True,True,False
