seed,policy,weather_scenario,day_type,group,agent_count,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_induced_requests,coupon_subsidy_yuan,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,mean_ride_hailing_wait_minutes_per_request,fallback_attempts,transport_unmet,mandatory_activity_incomplete,necessary_activity_completion_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,total_outdoor_exposure_minutes,total_heat_risk_burden
52,C3_mixed,W0,workday,60+_nondigital_unassisted,6,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,0,0,183.558,0.0
52,C3_mixed,W1,workday,18-39,80,80,64,16,3,2,22.22,18,18,0,10.925389,0,0,3,0.958904,7,68,88,18,3642.684,22043.808836
52,C3_mixed,W1,workday,40-59,66,66,44,6,0,0,0.0,3,3,0,8.721667,0,0,1,0.983607,0,83,51,3,2390.817,17237.574386
52,C3_mixed,W1,workday,60+_digital,26,26,11,10,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,15,4,1,341.214,4459.389567
52,C3_mixed,W1,workday,60+_nondigital_assisted,22,22,12,7,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,24,3,1,492.029,7263.282434
52,C3_mixed,W1,workday,60+_nondigital_unassisted,6,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,0,0,171.058,2047.324066
52,C3_mixed,W2,workday,18-39,80,80,64,16,7,3,62.05,34,34,0,11.721471,0,0,3,0.958904,3,40,92,34,3572.05,0.0
52,C3_mixed,W2,workday,40-59,66,66,44,6,2,2,13.83,20,20,0,11.328046,0,0,0,1.0,0,42,64,20,2443.585,0.0
52,C3_mixed,W2,workday,60+_digital,26,26,11,10,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,17,3,0,345.389,0.0
52,C3_mixed,W2,workday,60+_nondigital_assisted,22,22,12,7,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,25,5,1,579.29,0.0
52,C3_mixed,W2,workday,60+_nondigital_unassisted,6,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,0,0,149.872,0.0
53,C0_no_coupon,W0,workday,18-39,80,0,0,0,0,0,0.0,15,15,0,11.149267,0,0,1,0.986301,7,74,82,15,3495.289,0.0
53,C0_no_coupon,W0,workday,40-59,66,0,0,0,0,0,0.0,4,4,0,14.0605,0,0,1,0.984127,2,87,47,4,2546.641,0.0
53,C0_no_coupon,W0,workday,60+_digital,26,0,0,0,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,36,10,1,881.856,0.0
53,C0_no_coupon,W0,workday,60+_nondigital_assisted,19,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,19,2,0,417.645,0.0
53,C0_no_coupon,W0,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,195.428,0.0
53,C0_no_coupon,W1,workday,18-39,80,0,0,0,0,0,0.0,17,17,0,10.719941,0,0,1,0.986301,7,71,82,17,3469.989,20984.965837
53,C0_no_coupon,W1,workday,40-59,66,0,0,0,0,0,0.0,6,6,0,13.040333,0,0,1,0.984127,2,81,49,6,2501.912,18540.489728
53,C0_no_coupon,W1,workday,60+_digital,26,0,0,0,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,32,10,1,824.856,11299.346066
53,C0_no_coupon,W1,workday,60+_nondigital_assisted,19,0,0,0,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,18,1,1,379.645,5329.338733
53,C0_no_coupon,W1,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,195.428,3000.0204
53,C0_no_coupon,W2,workday,18-39,80,0,0,0,0,0,0.0,44,41,3,12.166217,3,0,0,1.0,2,40,87,41,3449.554,0.0
53,C0_no_coupon,W2,workday,40-59,66,0,0,0,0,0,0.0,19,18,1,11.632421,1,0,2,0.968254,0,58,60,18,2667.259,0.0
53,C0_no_coupon,W2,workday,60+_digital,26,0,0,0,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,35,11,1,912.823,0.0
53,C0_no_coupon,W2,workday,60+_nondigital_assisted,19,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,3,0,400.21,0.0
53,C0_no_coupon,W2,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.5,0,12,1,0,210.285,0.0
53,C1_public_limited,W0,workday,18-39,80,80,61,19,3,2,18.56,17,17,0,10.840941,0,0,1,0.986301,7,73,81,17,3479.845,0.0
53,C1_public_limited,W0,workday,40-59,66,66,47,15,2,2,10.4,6,6,0,12.984833,0,0,1,0.984127,2,85,47,6,2535.451,0.0
53,C1_public_limited,W0,workday,60+_digital,26,26,12,3,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,36,10,1,881.856,0.0
53,C1_public_limited,W0,workday,60+_nondigital_assisted,19,19,8,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,19,2,0,417.645,0.0
53,C1_public_limited,W0,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,195.428,0.0
53,C1_public_limited,W1,workday,18-39,80,80,61,19,3,2,18.56,19,19,0,10.489263,0,0,1,0.986301,7,70,81,19,3454.545,20909.295504
53,C1_public_limited,W1,workday,40-59,66,66,47,15,2,2,10.4,8,8,0,12.488625,0,0,1,0.984127,2,79,49,8,2490.722,18441.082362
53,C1_public_limited,W1,workday,60+_digital,26,26,12,3,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,32,10,1,824.856,11299.346066
53,C1_public_limited,W1,workday,60+_nondigital_assisted,19,19,8,3,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,18,1,1,379.645,5329.338733
53,C1_public_limited,W1,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,195.428,3000.0204
53,C1_public_limited,W2,workday,18-39,80,80,61,19,8,4,48.43,48,45,3,11.850629,3,0,0,1.0,2,37,86,45,3418.732,0.0
53,C1_public_limited,W2,workday,40-59,66,66,47,15,7,3,38.69,22,21,1,11.652273,1,0,2,0.968254,0,56,59,21,2644.022,0.0
53,C1_public_limited,W2,workday,60+_digital,26,26,12,3,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,35,11,1,912.823,0.0
53,C1_public_limited,W2,workday,60+_nondigital_assisted,19,19,8,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,3,0,400.21,0.0
53,C1_public_limited,W2,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.5,0,12,1,0,210.285,0.0
53,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0.0,15,15,0,11.149267,0,0,1,0.986301,7,74,82,15,3495.289,0.0
53,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0.0,4,4,0,14.0605,0,0,1,0.984127,2,87,47,4,2546.641,0.0
53,C2_elder_limited,W0,workday,60+_digital,26,26,0,25,1,0,3.69,1,1,0,8.0,0,0,0,1.0,0,36,10,1,881.856,0.0
53,C2_elder_limited,W0,workday,60+_nondigital_assisted,19,19,0,15,1,1,5.26,1,1,0,12.0,0,0,0,1.0,0,18,2,1,395.645,0.0
53,C2_elder_limited,W0,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,195.428,0.0
53,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0.0,17,17,0,10.719941,0,0,1,0.986301,7,71,82,17,3469.989,20984.965837
53,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0.0,6,6,0,13.040333,0,0,1,0.984127,2,81,49,6,2501.912,18540.489728
53,C2_elder_limited,W1,workday,60+_digital,26,26,0,25,1,0,3.69,1,1,0,8.0,0,0,0,1.0,0,32,10,1,824.856,11299.346066
53,C2_elder_limited,W1,workday,60+_nondigital_assisted,19,19,0,15,1,0,5.26,1,1,0,12.0,0,0,0,1.0,0,18,1,1,379.645,5329.338733
53,C2_elder_limited,W1,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,195.428,3000.0204
53,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0.0,44,41,3,12.166217,3,0,0,1.0,2,40,87,41,3449.554,0.0
53,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0.0,19,18,1,11.632421,1,0,2,0.968254,0,58,60,18,2667.259,0.0
53,C2_elder_limited,W2,workday,60+_digital,26,26,0,25,1,0,3.69,1,1,0,8.0,0,0,0,1.0,0,35,11,1,912.823,0.0
53,C2_elder_limited,W2,workday,60+_nondigital_assisted,19,19,0,15,1,1,5.26,1,1,0,12.0,0,0,0,1.0,0,15,3,1,378.21,0.0
53,C2_elder_limited,W2,workday,60+_nondigital_unassisted,9,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.5,0,12,1,0,210.285,0.0
53,C3_mixed,W0,workday,18-39,80,80,61,15,2,2,13.32,17,17,0,10.840941,0,0,1,0.986301,7,73,81,17,3479.846,0.0
53,C3_mixed,W0,workday,40-59,66,66,47,9,1,1,3.74,5,5,0,13.3818,0,0,1,0.984127,2,86,47,5,2538.451,0.0
53,C3_mixed,W0,workday,60+_digital,26,26,12,9,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,36,10,1,881.856,0.0
53,C3_mixed,W0,workday,60+_nondigital_assisted,19,19,8,5,1,1,5.26,1,1,0,12.0,0,0,0,1.0,0,18,2,1,395.645,0.0
53,C3_mixed,W0,workday,60+_nondigital_unassisted,9,4,0,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,195.428,0.0
53,C3_mixed,W1,workday,18-39,80,80,61,15,2,2,13.32,19,19,0,10.489263,0,0,1,0.986301,7,70,81,19,3454.546,20909.353504
53,C3_mixed,W1,workday,40-59,66,66,47,9,1,1,3.74,7,7,0,12.701286,0,0,1,0.984127,2,80,49,7,2493.722,18464.219028
53,C3_mixed,W1,workday,60+_digital,26,26,12,9,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,32,10,1,824.856,11299.346066
53,C3_mixed,W1,workday,60+_nondigital_assisted,19,19,8,5,1,0,5.26,1,1,0,12.0,0,0,0,1.0,0,18,1,1,379.645,5329.338733
53,C3_mixed,W1,workday,60+_nondigital_unassisted,9,4,0,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,195.428,3000.0204
53,C3_mixed,W2,workday,18-39,80,80,61,15,6,3,37.95,47,44,3,11.932558,3,0,0,1.0,2,38,86,44,3423.532,0.0
53,C3_mixed,W2,workday,40-59,66,66,47,9,5,2,26.23,21,20,1,11.508714,1,0,2,0.968254,0,57,59,20,2647.069,0.0
53,C3_mixed,W2,workday,60+_digital,26,26,12,9,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,35,11,1,912.823,0.0
53,C3_mixed,W2,workday,60+_nondigital_assisted,19,19,8,5,1,1,5.26,1,1,0,12.0,0,0,0,1.0,0,15,3,1,378.21,0.0
53,C3_mixed,W2,workday,60+_nondigital_unassisted,9,4,0,2,0,0,0.0,0,0,0,0.0,0,0,1,0.5,0,12,1,0,210.285,0.0
54,C0_no_coupon,W0,workday,18-39,80,0,0,0,0,0,0.0,22,22,0,10.977727,0,0,1,0.986301,1,77,80,22,3358.011,0.0
54,C0_no_coupon,W0,workday,40-59,66,0,0,0,0,0,0.0,4,4,0,7.625,0,0,2,0.967213,2,75,52,4,2461.558,0.0
54,C0_no_coupon,W0,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,31,7,0,716.014,0.0
54,C0_no_coupon,W0,workday,60+_nondigital_assisted,18,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,1,0,430.299,0.0
54,C0_no_coupon,W0,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,2,0,301.071,0.0
54,C0_no_coupon,W1,workday,18-39,80,0,0,0,0,0,0.0,25,25,0,10.94016,0,0,1,0.986301,1,73,79,25,3284.521,19877.384337
54,C0_no_coupon,W1,workday,40-59,66,0,0,0,0,0,0.0,5,5,0,8.1,0,0,2,0.967213,1,74,52,5,2405.308,17903.546826
54,C0_no_coupon,W1,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,27,7,0,642.014,8835.916701
54,C0_no_coupon,W1,workday,60+_nondigital_assisted,18,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,1,0,332.299,4830.622767
54,C0_no_coupon,W1,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,15,1,0,270.071,4283.7275
54,C0_no_coupon,W2,workday,18-39,80,0,0,0,0,0,0.0,41,41,0,11.561453,0,0,3,0.958904,1,36,89,41,3373.979,0.0
54,C0_no_coupon,W2,workday,40-59,66,0,0,0,0,0,0.0,23,22,1,11.122951,1,0,0,1.0,1,42,61,22,2551.248,0.0
54,C0_no_coupon,W2,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,25,6,0,626.433,0.0
54,C0_no_coupon,W2,workday,60+_nondigital_assisted,18,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,20,1,0,405.714,0.0
54,C0_no_coupon,W2,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,2,0,303.071,0.0
54,C1_public_limited,W0,workday,18-39,80,80,67,19,6,4,61.65,26,26,0,10.867192,0,0,1,0.986301,1,73,80,26,3320.685,0.0
54,C1_public_limited,W0,workday,40-59,66,66,43,14,4,2,23.05,6,6,0,8.1945,0,0,2,0.967213,2,73,52,6,2442.368,0.0
54,C1_public_limited,W0,workday,60+_digital,26,26,11,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,31,7,0,716.014,0.0
54,C1_public_limited,W0,workday,60+_nondigital_assisted,18,18,10,5,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,1,0,430.299,0.0
54,C1_public_limited,W0,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,2,0,301.071,0.0
54,C1_public_limited,W1,workday,18-39,80,80,67,19,6,3,61.65,28,28,0,10.697893,0,0,1,0.986301,1,70,79,28,3259.766,19712.756671
54,C1_public_limited,W1,workday,40-59,66,66,43,14,6,4,33.01,9,9,0,9.092667,0,0,2,0.967213,1,70,52,9,2369.071,17525.683626
54,C1_public_limited,W1,workday,60+_digital,26,26,11,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,27,7,0,642.014,8835.916701
54,C1_public_limited,W1,workday,60+_nondigital_assisted,18,18,10,5,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,1,0,332.299,4830.6011
54,C1_public_limited,W1,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,15,1,0,270.071,4283.7275
54,C1_public_limited,W2,workday,18-39,80,80,67,19,10,4,83.24,45,45,0,11.365129,0,0,3,0.958904,1,35,86,45,3329.79,0.0
54,C1_public_limited,W2,workday,40-59,66,66,43,14,6,3,35.48,26,25,1,11.19101,1,0,0,1.0,1,40,60,25,2515.07,0.0
54,C1_public_limited,W2,workday,60+_digital,26,26,11,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,25,6,0,626.433,0.0
54,C1_public_limited,W2,workday,60+_nondigital_assisted,18,18,10,5,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,20,1,0,405.714,0.0
54,C1_public_limited,W2,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,2,0,303.071,0.0
54,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0.0,22,22,0,10.977727,0,0,1,0.986301,1,77,80,22,3358.011,0.0
54,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0.0,4,4,0,7.625,0,0,2,0.967213,2,75,52,4,2461.558,0.0
54,C2_elder_limited,W0,workday,60+_digital,26,26,0,24,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,31,7,0,716.014,0.0
54,C2_elder_limited,W0,workday,60+_nondigital_assisted,18,18,0,16,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,1,0,430.299,0.0
54,C2_elder_limited,W0,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,2,0,301.071,0.0
54,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0.0,25,25,0,10.94016,0,0,1,0.986301,1,73,79,25,3284.521,19877.384337
54,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0.0,5,5,0,8.1,0,0,2,0.967213,1,74,52,5,2405.308,17903.546826
54,C2_elder_limited,W1,workday,60+_digital,26,26,0,24,1,1,5.67,1,1,0,8.0,0,0,0,1.0,0,26,7,1,628.014,8575.916701
54,C2_elder_limited,W1,workday,60+_nondigital_assisted,18,18,0,16,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,1,0,332.299,4830.622767
54,C2_elder_limited,W1,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,15,1,0,270.071,4283.7275
54,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0.0,41,41,0,11.561453,0,0,3,0.958904,1,36,89,41,3373.979,0.0
54,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0.0,23,22,1,11.122951,1,0,0,1.0,1,42,61,22,2551.248,0.0
54,C2_elder_limited,W2,workday,60+_digital,26,26,0,24,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,25,6,0,626.433,0.0
54,C2_elder_limited,W2,workday,60+_nondigital_assisted,18,18,0,16,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,20,1,0,405.714,0.0
54,C2_elder_limited,W2,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,2,0,303.071,0.0
54,C3_mixed,W0,workday,18-39,80,80,67,14,4,3,34.72,25,25,0,10.70188,0,0,1,0.986301,1,74,80,25,3333.256,0.0
54,C3_mixed,W0,workday,40-59,66,66,43,9,2,1,11.12,5,5,0,7.7,0,0,2,0.967213,2,74,52,5,2450.558,0.0
54,C3_mixed,W0,workday,60+_digital,26,26,11,7,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,31,7,0,716.014,0.0
54,C3_mixed,W0,workday,60+_nondigital_assisted,18,18,10,9,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,1,0,430.299,0.0
54,C3_mixed,W0,workday,60+_nondigital_unassisted,10,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,2,0,301.071,0.0
54,C3_mixed,W1,workday,18-39,80,80,67,14,4,3,34.72,28,28,0,10.697893,0,0,1,0.986301,1,70,79,28,3259.766,19712.756671
54,C3_mixed,W1,workday,40-59,66,66,43,9,3,2,18.28,7,7,0,9.023857,0,0,2,0.967213,1,72,52,7,2391.261,17811.64146
54,C3_mixed,W1,workday,60+_digital,26,26,11,7,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,27,7,0,642.014,8835.916701
54,C3_mixed,W1,workday,60+_nondigital_assisted,18,18,10,9,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,1,0,332.299,4830.6011
54,C3_mixed,W1,workday,60+_nondigital_unassisted,10,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,15,1,0,270.071,4283.7275
54,C3_mixed,W2,workday,18-39,80,80,67,14,6,2,55.86,43,43,0,11.489215,0,0,3,0.958904,1,36,87,43,3347.195,0.0
54,C3_mixed,W2,workday,40-59,66,66,43,9,3,1,18.28,24,23,1,10.993522,1,0,0,1.0,1,42,60,23,2531.376,0.0
54,C3_mixed,W2,workday,60+_digital,26,26,11,7,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,25,6,0,626.433,0.0
54,C3_mixed,W2,workday,60+_nondigital_assisted,18,18,10,9,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,20,1,0,405.714,0.0
54,C3_mixed,W2,workday,60+_nondigital_unassisted,10,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,16,2,0,303.071,0.0
55,C0_no_coupon,W0,workday,18-39,80,0,0,0,0,0,0.0,12,12,0,10.504333,0,0,2,0.972603,3,84,83,12,3423.731,0.0
55,C0_no_coupon,W0,workday,40-59,66,0,0,0,0,0,0.0,5,5,0,8.7056,0,0,6,0.904762,1,65,65,5,2629.923,0.0
55,C0_no_coupon,W0,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,29,6,0,650.592,0.0
55,C0_no_coupon,W0,workday,60+_nondigital_assisted,17,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,2,0,390.065,0.0
55,C0_no_coupon,W0,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,2,0,240.614,0.0
55,C0_no_coupon,W1,workday,18-39,80,0,0,0,0,0,0.0,16,16,0,10.482437,0,0,2,0.972603,1,79,82,16,3279.921,21145.595166
55,C0_no_coupon,W1,workday,40-59,66,0,0,0,0,0,0.0,6,6,0,9.088,0,0,6,0.904762,1,64,63,6,2581.423,18254.209604
55,C0_no_coupon,W1,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,28,7,0,651.592,9097.009133
55,C0_no_coupon,W1,workday,60+_nondigital_assisted,17,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,2,0,375.065,5012.884933
55,C0_no_coupon,W1,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,196.614,2665.542533
55,C0_no_coupon,W2,workday,18-39,80,0,0,0,0,0,0.0,34,34,0,10.926882,0,0,3,0.958904,0,42,96,34,3481.565,0.0
55,C0_no_coupon,W2,workday,40-59,66,0,0,0,0,0,0.0,13,13,0,11.631846,0,0,5,0.920635,0,44,73,13,2767.065,0.0
55,C0_no_coupon,W2,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,9,0,623.084,0.0
55,C0_no_coupon,W2,workday,60+_nondigital_assisted,17,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,19,5,0,437.377,0.0
55,C0_no_coupon,W2,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,212.103,0.0
55,C1_public_limited,W0,workday,18-39,80,80,67,22,8,5,51.32,17,17,0,10.148176,0,0,2,0.972603,3,80,82,17,3373.884,0.0
55,C1_public_limited,W0,workday,40-59,66,66,38,13,3,2,27.5,7,7,0,8.968857,0,0,5,0.920635,1,64,64,7,2590.534,0.0
55,C1_public_limited,W0,workday,60+_digital,26,26,11,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,29,6,0,650.592,0.0
55,C1_public_limited,W0,workday,60+_nondigital_assisted,17,17,8,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,2,0,390.065,0.0
55,C1_public_limited,W0,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,2,0,240.614,0.0
55,C1_public_limited,W1,workday,18-39,80,80,67,22,8,5,51.32,21,21,0,10.199333,0,0,2,0.972603,1,75,81,21,3230.074,20866.557167
55,C1_public_limited,W1,workday,40-59,66,66,38,13,3,2,27.5,8,8,0,9.22275,0,0,5,0.920635,1,63,62,8,2542.034,18178.669672
55,C1_public_limited,W1,workday,60+_digital,26,26,11,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,28,7,0,651.592,9097.009133
55,C1_public_limited,W1,workday,60+_nondigital_assisted,17,17,8,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,2,0,375.065,5012.884933
55,C1_public_limited,W1,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,196.614,2665.542533
55,C1_public_limited,W2,workday,18-39,80,80,67,22,14,8,104.31,42,39,3,11.028048,3,0,3,0.958904,0,42,91,39,3460.545,0.0
55,C1_public_limited,W2,workday,40-59,66,66,38,13,8,5,79.55,18,18,0,11.530222,0,0,3,0.952381,0,40,72,18,2716.316,0.0
55,C1_public_limited,W2,workday,60+_digital,26,26,11,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,9,0,623.083,0.0
55,C1_public_limited,W2,workday,60+_nondigital_assisted,17,17,8,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,19,5,0,437.377,0.0
55,C1_public_limited,W2,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,212.103,0.0
55,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0.0,12,12,0,10.504333,0,0,2,0.972603,3,84,83,12,3423.731,0.0
55,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0.0,5,5,0,8.7056,0,0,6,0.904762,1,65,65,5,2629.923,0.0
55,C2_elder_limited,W0,workday,60+_digital,26,26,0,23,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,29,6,0,650.592,0.0
55,C2_elder_limited,W0,workday,60+_nondigital_assisted,17,17,0,17,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,2,0,390.065,0.0
55,C2_elder_limited,W0,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,2,0,240.614,0.0
55,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0.0,16,16,0,10.482437,0,0,2,0.972603,1,79,82,16,3279.921,21145.595166
55,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0.0,6,6,0,9.088,0,0,6,0.904762,1,64,63,6,2581.423,18254.209604
55,C2_elder_limited,W1,workday,60+_digital,26,26,0,23,2,2,8.58,2,2,0,9.0,0,0,0,1.0,0,26,7,2,629.163,8709.936733
55,C2_elder_limited,W1,workday,60+_nondigital_assisted,17,17,0,17,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,2,0,375.065,5012.884933
55,C2_elder_limited,W1,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,196.614,2665.542533
55,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0.0,34,34,0,10.926882,0,0,3,0.958904,0,42,96,34,3481.565,0.0
55,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0.0,13,13,0,11.655856,0,0,5,0.920635,0,44,73,13,2767.377,0.0
55,C2_elder_limited,W2,workday,60+_digital,26,26,0,23,2,2,8.72,2,2,0,15.0,0,0,0,1.0,0,20,9,2,607.941,0.0
55,C2_elder_limited,W2,workday,60+_nondigital_assisted,17,17,0,17,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,19,5,0,437.377,0.0
55,C2_elder_limited,W2,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,212.103,0.0
